0,1,2,3,4,5
Limon,809136958748454912,2016-12-14 20:44:18,Cumhurbaşkanı Başdanışmanı'ndan 'seferberlik' açıklaması https://t.co/t8i0HV5jLU https://t.co/zP9Yra3tuE,6,3
Limon,727088533228388352,2016-05-02 10:53:09,Yeri sır gibi saklanıyor! Sadece o ilimizde bulunuyor... https://t.co/8f0LPEoAyW https://t.co/N78jjV6g0y,4,2
Limon,797014933267447808,2016-11-11 09:55:42,Çıplak fotoğraf muhtarın başını yaktı ➤​​​ https://t.co/WEv9A0topE https://t.co/oPz11TVFbo,3,1
Limon,1021384820021186560,2018-07-23 13:21:32,220 at günlerdir burada bekliyor! Tepki çeken görüntü! https://t.co/brRNQgEK9O https://t.co/mciRF7KIUu,5,6
Limon,1178963400833024000,2019-10-01 09:22:33,"Nehre düşen iPhone, 15 ay sonra çalışır halde çıkarıldı https://t.co/0NsQ5o8Wzh https://t.co/ZS1FaVnpEl",68,5
Limon,1056128381572517888,2018-10-27 10:20:02,"Yılda 1.5 milyon kişi ziyaret ediyor... https://t.co/ECafvZMEu9 Peki, dilek paralarını kim topluyor? https://t.co/PmnKp4VcoK",5,0
Limon,968817307140182017,2018-02-28 11:57:00,Tatile çıkacaklar dikkat! Fiyatlar iki yıl ucuz kalacak https://t.co/I9SVhyzm8t https://t.co/hh7ie1nVEh,2,0
Limon,1031960993264480269,2018-08-21 17:47:28,"2,9 (Fayın kendisi hissetmemiştir bunu, ne korkutması?) https://t.co/H4jUiVRbZa",476,30
Limon,796027005166882816,2016-11-08 16:30:02,Ofisine baskın düzenlediler! https://t.co/Dy5D6PHUrc https://t.co/d12gyRSWVK,5,4
Limon,218449516340871168,2018-11-19 13:29:15,"['iptal', 'olan', 'yolcuların', 'hakları', 'neler?', 'https://t.co/P95jpnBbHv']",34,0
Limon,875465890015330304,2017-06-15 21:31:48,Putin’den Türkiye’yi kızdıracak açıklama https://t.co/Cwyc4gtqmm,19,17
Limon,1200091492544647168,2019-11-28 16:38:03,Sigaradan sonra en önemli ölüm nedeni! Türkiye'nin yüzde 30'u bu tehlikeyle karşı karşıya https://t.co/WYkqRNj2L9 https://t.co/pb6pWhDqON,20,3
Limon,835956323141496832,2017-02-26 20:54:53,"Öğretmen, evinde bıçaklanarak öldürülmüş halde bulundu https://t.co/iEX2stAHsU https://t.co/6U2Zp4YlRS",3,5
Limon,1171524763660869632,2019-09-10 20:44:04,Gece yarısı vahşet! Anne ve oğlunu öldürdü kızını... https://t.co/dAI3paVilh https://t.co/KkYigLD1Bq,10,0
Limon,1169541099041546240,2019-09-05 09:21:41,Yargıtay boşanma nedenine bir yenisini ekledi https://t.co/RsLNbPPOEC https://t.co/MwmffhBVJQ,5,1
Limon,726450243726921728,2016-04-30 16:36:49,"“Erdoğan güvenilir ya da mantıklı mı"" https://t.co/9kmPr5MwJw https://t.co/TUyeeOcPV8",2,5
Limon,955755732368003072,2018-01-23 10:54:58,FLAŞ! Fikret Orman resmen duyurdu!  https://t.co/gq8nMq5G9p https://t.co/sZUSrwuUI4,0,0
Limon,921235725940436992,2017-10-20 04:44:47,"Yer İstanbul, saat 00:00... Satışa çıktı, almak için gece yarısı kuyruğa girdiler! https://t.co/X1Mf2CtBXK https://t.co/axIdmHCH7s",13,6
Limon,836477963868700673,2017-02-28 07:27:42,Rio Karnavalı'nda facianın eşiğinden dönüldü: 20 yaralı https://t.co/ay4UOaVkQl https://t.co/y0WbzKolqH,5,2
Limon,886318229987237892,2017-07-15 20:15:07,"Bayramlaşmaya gittiler, geri dönmediler! https://t.co/P4BxFhy4Hx https://t.co/q7gP53CkhP",12,2
Limon,1113489022469517313,2019-04-03 17:10:45,Ünlü gazetenin Bağcılar'daki binası satışa çıkarıldı https://t.co/b9waC02KUe https://t.co/XAzqY72Thw,2,0
Limon,799326248887386114,2016-11-17 19:00:03,Satın aldığı elbiseden kötü kokular gelmeye başladı... Sebebini öğrendiğinde şok oldu! https://t.co/CXObVAnpoh https://t.co/N4LtZ63NjE,7,3
Limon,810503083730079744,2016-12-18 15:12:48,Ders kitabında tepki çeken soru https://t.co/cGIkAVD170 https://t.co/mKk2Sjv2v3,10,10
Limon,807932960313778176,2016-12-11 13:00:03,Denize düşen otomobili bakın nasıl çıkardılar... https://t.co/knLsZHPom9 https://t.co/MyNLlxoLrO,14,2
Limon,795690966799843329,2016-11-07 18:14:44,Demlikte kalan çayı dökmeyin! https://t.co/l3P2GoHzcW https://t.co/ITgyRDWFOb,18,8
Limon,838456142632222720,2017-03-05 18:28:16,Son dakika: Kocaeli'de büyük fabrika yangını https://t.co/bzaxBDmAka https://t.co/M1DcRdcWca,7,9
Limon,922717455646121984,2017-10-24 06:52:39,O ülkede gazetecilerden 48 saatlik grev https://t.co/bZGJnHicaq https://t.co/UG67PE0Hn8,2,0
Limon,1060604116651536385,2018-11-08 18:45:01,Bakan duyurdu! O ailelere ödeme yapılacak https://t.co/rvJRwqGGB1,0,0
Limon,1189803246732431360,2019-10-31 07:16:14,#WhatsApp'ta son görülme özelliği kaldırıldı mı? İşte son durum https://t.co/4IW5fZODL3 https://t.co/jfm5L3a1cd,4,0
Limon,823537029925502976,2017-01-23 14:25:03,Eski nüfus cüzdanları ne zamana kadar geçerli olacak? https://t.co/HZ2vNa22gs https://t.co/BRkuHCnuNt,4,4
Limon,1043379090336743424,2018-09-22 05:58:54,Milyonlarca emeklinin beklediği haber! Ocak zammı ne kadar olacak? https://t.co/KP5vlXItZN https://t.co/cjA46jX5zJ,8,1
Limon,1070047588907474944,2018-12-04 20:10:00,Emeklilik Yaşa Takılanlar'da (EYT) için son durum ne? https://t.co/DPYa0mBS7Z https://t.co/dyU6qdmbVK,7,5
Limon,816020929260228608,2017-01-02 20:38:45,FLAŞ FLAŞ FLAŞ... Barbaros Şansal'a saldırı... https://t.co/7kWROYPS7D https://t.co/pISFrY2SX0,17,39
Limon,1182921151774892038,2019-10-12 07:29:14,Uyuşturucu satıcısının kimliği şoke etti https://t.co/vbD9gLiAt5 https://t.co/mR7TiQfuN2,3,2
Limon,851678462788194304,2017-04-11 06:09:03,HDP'nin yüzde 80 oy aldığı bölge için YSK'den son dakika kararı  https://t.co/E0hETZloMP https://t.co/L2WqV6voy0,11,37
Limon,1072183820311515142,2018-12-10 17:38:37,'Hazırız' dedi Türkiye'ye bu mesajı yolladı https://t.co/WeYlLkHc3a https://t.co/FdqttHhxiv,4,1
Limon,1207280756613091331,2019-12-18 12:45:37,Reyting sonuçları belli oldu! Hekimoğlu ve Mucize Doktor ilk gün izlenme sıralaması https://t.co/nP1RYrpowb https://t.co/f2hIYPrtAb,12,2
Limon,981564599299428353,2018-04-04 16:10:11,Yakakent sahiline vurdu https://t.co/bucPZIiYoL https://t.co/ntjsFVoSoN,9,2
Limon,818463001867145216,2017-01-09 14:22:40,Türk bankaları için kritik uyarı https://t.co/X1HfmpSjvT https://t.co/FigWH3RIwk,13,12
Limon,981963126693384192,2018-04-05 18:33:48,O gazetenin basıldığı matbaanın 20 çalışanı tutuklandı! https://t.co/1PQgy625u2 https://t.co/VhcxU9asFz,1,3
Limon,925455736011882499,2017-10-31 20:13:36,"Cumhurbaşkanlığı Genel Sekreteri, Erdoğan'ın başdanışmanlarının sayısını açıkladı https://t.co/MBfhFL9jAp https://t.co/8hfqHtOoDd",3,3
Limon,903591422271643649,2017-09-01 12:12:37,Yarım asırlık kuruyemiş devine kayyum atandı https://t.co/xxdsPtbhVo https://t.co/BgjIYn3FI3,5,3
Limon,1159415270252908545,2019-08-08 10:45:15,Ortadan kaybolan arabaların sırrı çözüldü! Sosyal medyayı birbirine katmıştı. https://t.co/qS9bPcXuqW,4,1
Limon,802079672356007936,2016-11-25 09:21:10,Yaşlılar 1 - Çocuklar 0... Parkta top oynamak yasaklandı ➤ https://t.co/xyYNL55vGx https://t.co/FmSO3G4gqG,14,5
Limon,890571499253444608,2017-07-27 13:56:06,Namaz kıldıran imama ve cemaate saldırdı! Acı gerçeği polis açıkladı https://t.co/PWMSG4Cum2 https://t.co/rjJaZ7SE2S,4,1
Limon,826722153886265344,2017-02-01 09:21:35,Mersin'de sazlı sözlü 'don' nöbeti https://t.co/mwvKyHB0z3 https://t.co/7cVkw3q4g6,24,3
Limon,1143433516912381953,2019-06-25 08:19:29,TSK’den ‘Anıtkabir’ uyarısı https://t.co/0UWGfQwxT9,21,4
Limon,836654926537248768,2017-02-28 19:10:53,Milyoner yarışmasına bu soru damga vurdu: Diğer adı Eskişehir taşı olan taş hangisidir? İşte cevabı… https://t.co/SYLG2o4L4A,0,1
Limon,1173554932097724417,2019-09-16 11:11:14,Köpek hastalandı doktor sahibine ne yazdı https://t.co/XMOUcpsqPn https://t.co/G0QwpJO5x8,3,2
Limon,824502378489610240,2017-01-26 06:21:00,Teknoloji devi 100 bin dizüstü bilgisayarı geri çağırdı (Bataryanın alev alma tehlikesi bulunuyor)… https://t.co/hofGAIRYhG,7,9
Limon,819234168739659783,2017-01-11 17:27:01,"Taksilerde yeni ""indi-bindi"" fiyatı düzenlemesine, Tüketici Birliği Federasyonu ve Güvenliği Derneği'nden itiraz!… https://t.co/vqk4Lh1V7U",4,6
Limon,973132208096636930,2018-03-12 09:42:52,Malatya'da bomba paniği! https://t.co/JCdwQHjOTw https://t.co/Cu4hAEBW1n,1,0
Limon,826826192674119680,2017-02-01 16:15:00,"""Öğrendiğim gün nöbete başladım"" https://t.co/ztLoqYfFyp https://t.co/ra6ZvQZrbm",9,2
Limon,1008684753518641152,2018-06-18 12:16:00,"Sakın 2,5 sene sonra ölmeyin! https://t.co/XrrdR08dXV https://t.co/zLuNt40T4n",25,6
Limon,1205221282196815872,2019-12-12 20:22:00,Matrix 4'ün vizyon tarihi açıklandı https://t.co/3idvX80SSU https://t.co/JGyRCEtaOT,77,6
Limon,788720627960127489,2016-10-19 12:37:06,Hemşireden skandal paylaşımlar! Hukukçulara göre bu fotoğrafları paylaşmanın cezası ne? https://t.co/qhu6AeGlet https://t.co/pNpf5ze0rp,3,2
Limon,1064078648880390146,2018-11-18 08:51:34,Milli Savunma Bakanı Akar'dan Cemal Kaşıkçı'nın cesediyle ilgili açıklama https://t.co/5MFOc8wVKU https://t.co/jAoX6n0l35,2,0
Limon,2101848495684755457,2018-13-12 14:15:27,"[""Valiliği'nden"", 'Mansur', ""Yavaş'ın"", 'tehdit', 'edildiği', 'iddiasına', 'açıklama', 'https://t.co/eQ8t2AH6n8']",13,0
Limon,908970207959568384,2017-09-16 08:26:00,Deprem olmuş @LimonHaber https://t.co/45ZPYnTAHa,1,0
Limon,1200452640926322688,2019-11-29 16:33:07,Londra Köprüsü’nde hareketlilik! Ölü ve yaralılar var https://t.co/vbRo2W68BZ https://t.co/J8Rernjhqw,2,1
Limon,973268889692876800,2018-03-12 18:46:00,#FLAŞ  Topkapı'da tramvay raydan çıktı. Seferler çift taraflı olarak yapılamıyor! https://t.co/U2J3dKErU2 https://t.co/QUEOgMSmhJ,0,2
Limon,1047526693953396737,2018-10-03 16:40:00,Tas içinde büyük vurgun! İlginç görüntüler ortaya çıktı… https://t.co/oSrKpr3uCE https://t.co/suefKfFCpG,6,1
Limon,796661384692035584,2016-11-10 10:30:50,Adalet Bakanı Bekir Bozdağ FETÖ'den tutuklananların sayısını açıkladı! https://t.co/x3xCpR9IG9 https://t.co/L72MMDi17I,6,2
Limon,836335106218475520,2017-02-27 22:00:02,Tavukçular Derneği'ne kumar baskını! https://t.co/GqcbdKtKLm,13,6
Limon,1030092905686462465,2018-08-16 14:04:21,Dört kulüp anlaştı: Hepsi kapanacak https://t.co/kvSN4JW4ci https://t.co/N5DoSDHqZT,9,14
Limon,835595951679090688,2017-02-25 21:02:54,15 Temmuz Şehitler Köprüsü'nün çıkışında trafik kazası https://t.co/4HmpDpvgMD https://t.co/HftilEYa8G,13,1
Limon,802224191026163712,2016-11-25 18:55:26,Hakan Şükür'ün babası hakkında karar verildi - https://t.co/KVwhhkuree https://t.co/QjOfC1l90G,3,0
Limon,838003521639305216,2017-03-04 12:29:43,"Brad Pitt'in, 89. Oscar Ödül Töreni'ne katılmama sebebi belli oldu. https://t.co/tw1Ju3lf6B https://t.co/h4EezwYaBB",3,1
Limon,1163565238274232320,2019-08-19 21:35:45,Salda Gölü için mahkemeden karar https://t.co/x5lcf33hNt https://t.co/OkMWUXNVfe,16,5
Limon,934340487158423552,2017-11-25 08:38:26,Şampiyonlar Ligi artık bu kanalda yayınlanacak https://t.co/KJ1zD0pw9r https://t.co/qQp8TNlcVF,5,0
Limon,979409777456541698,2018-03-29 17:27:42,Mahkeme kararını verdi! Numara sorgulama uygulamalarına şok https://t.co/UW1mTlWkYX https://t.co/LJFaRjw2ju,12,5
Limon,1196563735785009152,2019-11-18 23:00:00,Sosyal Güvenlik Uzmanı Özgür Erdursun'dan flaş açıklamalar: 700 bin EYT'li emekli olursa... https://t.co/f2OG3SWnER https://t.co/lxeRYwd88I,12,0
Limon,1181835113543458821,2019-10-09 07:33:43,"Deprem uzmanından dikkat çeken öneri! ""Depremde en güvenilir yer..."" https://t.co/1YZ7RYtcZ7",3,2
Limon,803556955231027200,2016-11-29 11:11:22,Türkiye'de ilk ve tekti... Rock FM bakın kime satıldı   https://t.co/lxfydqRS1U https://t.co/47lluDkDGG,11,13
Limon,931551094127386624,2017-11-17 15:54:22,İsveç'ten ezan kararı https://t.co/xjcjpnLm09 https://t.co/fopUplT32i,2,2
Limon,818181828045484032,2017-01-08 19:45:23,https://t.co/zUrwY3ovhb'de aldatan başlık yok https://t.co/M8C8PAOtke,58,11
Limon,1126350867098152962,2019-05-09 04:59:07,Yeni partinin ilan tarihi belli oldu https://t.co/th717KRGCS https://t.co/cn0PELPVM3,24,3
Limon,849899479113363457,2017-04-06 08:20:00,Yeni emekliler de promosyon alabilecek mi? İşte cevabı https://t.co/G4t966cZ7E https://t.co/GGQx80ZHEh,0,0
Limon,1130092604933193729,2019-05-19 12:47:27,SON DAKİKA | YSK'nin İstanbul için gerekçeli kararını açıklayacağı tarih belli oldu https://t.co/4hIaOxQo76 https://t.co/GvKsGxFXRH,37,10
Limon,968429487011614720,2018-02-27 10:15:56,Bir garip tekne hırsızlığı https://t.co/8EUtvzeMWj https://t.co/IzdK9Df5yL,3,0
Limon,795592777346191360,2016-11-07 11:44:34,Meteoroloji uyardı! Yarın geliyor https://t.co/yT338dRUim https://t.co/baAKIu7Y8S,9,0
Limon,1185084388402434048,2019-10-18 06:45:10,İzmir'de karaya vurdu! Gören dehşete düştü... https://t.co/do6PFC21XB https://t.co/tJMisfAkDe,10,5
Limon,726488344306307072,2016-04-30 19:08:13,Evdeki küfle nasıl baş ederiz? https://t.co/CauZnH3ZX7 https://t.co/N4nPyyT8Ik,27,13
Limon,880069202148720640,2017-06-28 14:23:43,@hsporarena @chemedya @LimonHaber bi el atar mısın,0,0
Limon,984347582901161984,2018-04-12 08:28:46,"#SonDakika ""ABD'nin olası Suriye operasyonunda İncirlik kullanılacak mı?"": Dışişleri Bakanlığı'ndan ilk yorum… https://t.co/DiHhvT0JHa",2,2
Limon,1177935514109988864,2019-09-28 13:18:06,ODTÜ'den İstanbul depremi açıklaması https://t.co/yO5bshsvVf https://t.co/vrGZZMoFAO,17,4
Limon,968785346807959552,2018-02-28 09:50:00,O detay yıllar sonra ortaya çıktı! 4 yıl önce karşısında oturan kişi şimdilerde ekranların fenomen dizisinin yıldız… https://t.co/h9dhKg8tjr,8,0
Limon,1208427863445295104,2019-12-21 16:43:48,Akdeniz'de korkutan deprem! https://t.co/3zM63q1ZkZ https://t.co/SBzumTth0R,10,2
Limon,999398313169510402,2018-05-23 21:15:00,Evi terk etmeyen 30 yaşındaki oğullarını mahkemeye verdiler https://t.co/ZmqbCQAJpu https://t.co/MyjvXmA7iV,56,17
Limon,922926945288908800,2017-10-24 20:45:05,"II. Abdülhamid’in torunu Nilhan Osmanoğlu, basılan sergiyle ilgili bir açıklama daha yaptı https://t.co/MWGSZBjnyU https://t.co/aHUKrS2hag",20,3
Limon,994139771919306752,2018-05-09 08:59:26,Halkevleri 24 Haziran'da destekleyeceği partiyi açıkladı https://t.co/D2CmCLTC8K https://t.co/aOP86FHGWY,28,6
Limon,1105551703229763585,2019-03-12 19:30:40,Hangi Türk siyasetçi Putin'i yemeğe çağırdı https://t.co/ErWWp8JjjH https://t.co/DLkPSzGsNj,2,1
Limon,889791093780492288,2017-07-25 10:15:02,Konut satışlarında kritik gelişme: Haziran ayında... https://t.co/ZZfNu7aT9P https://t.co/scF8h5dcCH,4,3
Limon,990547157420838912,2018-04-29 11:03:40,Limon Haber 2 yaşında! Desteğini esirgemeyen tüm okurlarımıza teşekkür ederiz ☺️ https://t.co/6ZpBa7WS5y,862,28
Limon,1034042241315205120,2018-08-27 11:37:36,Bu ilçede 'norovirüs' tespit edildi: 4 bin 500 kişi hastanelik oldu https://t.co/bhFqMLkEyj https://t.co/aygyFFgfLu,6,5
Limon,981117355282452480,2018-04-03 10:33:00,Alüminyum folyoyu ayağınıza sarıp 2 saat beklettiğinizde bakın ne oluyor?  https://t.co/7AiVA0nALP https://t.co/UOkKJqnyHx,3,2
Limon,821099462688931840,2017-01-16 20:59:01,İşte 13 yaşındaki öğrencisinden hamile kalan 24 yaşındaki öğretmenin aldığı ceza! https://t.co/jeFWj9uZLv https://t.co/QCFQK6SjAt,12,2
Limon,958310608147042304,2018-01-30 12:07:08,Dink davasında yeni gelişme! | #MedyaTava https://t.co/n4fYTqzlrx https://t.co/5pOu7ezJ5z,1,0
Limon,1127247114675863552,2019-05-11 16:20:30,NASA’da çalışan Türk bilim adamından çarpıcı ifadeler! Dünyanın ne kadar ömrü kaldığını açıkladı… https://t.co/yOjKhZQUTy,16,3
Limon,1209842495510712326,2019-12-25 14:25:03,Yine belli bir yaşın anlayacağı şeyler. Yapmayalım diyoruz ama... https://t.co/ROGbove6u8,17,0
Limon,1213046762157625346,2020-01-03 10:37:40,#FLAŞ Öldürülen Kasım Süleymani'nin yerine geçecek isim belli oldu  https://t.co/Ez8oFyY5OQ https://t.co/ZsTeLf9KYv,0,1
Limon,1049276081239416832,2018-10-08 12:31:27,İstanbul'un iki ilçesi için deprem uyarısı: Acil tedbir alınmalı https://t.co/FUdzcQrSah https://t.co/nPRBkdkmXB,11,2
Limon,1004981769886715906,2018-06-08 07:01:40,Ağbal'dan o arazilerle ilgili açıklama! https://t.co/23HgbAzR4a https://t.co/DqvCS5V2z3,1,0
Limon,960543969150160896,2018-02-05 16:01:42,İş adamları o ilçeye göç ediyor https://t.co/DJ8fn2s4pC https://t.co/dm9mIZ3uy3,14,4
Limon,892480056957689856,2017-08-01 20:20:01,Aman dikkat! Bu hastalık en çok gözlerini ovuşturanları vuruyor https://t.co/dy8YnO1kgN https://t.co/tEhxUmwZ0T,1,2
Limon,951751028365459456,2018-01-12 09:41:42,#SONDAKİKA İçişleri'nden Halk Özel Harekatı Derneği açıklaması https://t.co/abRT6IidCf https://t.co/KOrTgvDHiN,3,0
Limon,797460695851892737,2016-11-12 15:27:00,#TeknoSA'ya büyük şok! https://t.co/NBghIHHqao https://t.co/QImAprfyVb,0,0
Limon,1104767422345760768,2019-03-10 15:34:13,O tehlike sadece İstanbul'da değil.....        https://t.co/8ziXfXwJlU https://t.co/2hctmPNghm,1,0
Limon,993229771386572801,2018-05-06 20:43:25,HDP'den saldırıya tepki... https://t.co/pfwlYMNgx3 https://t.co/c5ohoW1wi2,55,32
Limon,923527964871946240,2017-10-26 12:33:19,Piyasalar merakla bekliyordu... Kritik haber geldi https://t.co/G6RgTyaQYy https://t.co/JJ35mhijvC,4,1
Limon,897512351251005441,2017-08-15 17:36:34,O sürücüden kötü haber geldi https://t.co/TLDfTFCNXx https://t.co/OVDyb2Z2on,2,0
Limon,1016552222669320192,2018-07-10 05:18:31,Yeni kabinede dikkat çeken detay https://t.co/B1GNSiD3VS https://t.co/0gQGYwHRtB,0,0
Limon,826352282925154304,2017-01-31 08:51:51,Metrodaki tartışmada 4 yıla kadar hapis istendi https://t.co/O2HEtLX2bf https://t.co/l2bR6O5vQ2,6,3
Limon,1164842885944160256,2019-08-23 10:12:40,Emine Bulut cinayetiyle ilgili Bakanlık'tan açıklama https://t.co/A7STytGaGL https://t.co/Y4oqDkKwus,0,0
Limon,802232898237517824,2016-11-25 19:30:02,Köyünde yaşayan herkesi milyoner yaptı https://t.co/AhWAHnsEBq https://t.co/VoWXcuPFMG,13,5
Limon,811628553058025472,2016-12-21 17:45:01,İlkay Gündoğan'dan büyük vefa! https://t.co/lSV1Uobpgl https://t.co/2hFVRw0A6M,21,5
Limon,1211250188444143616,2019-12-29 11:38:43,#SONDAKİKA Kars’ta korkutan deprem!.. Büyüklüğü..! https://t.co/ulBzfbL9Eb https://t.co/jDemAuRiS8,0,0
Limon,979405342764425216,2018-03-29 17:10:04,#SONDAKİKA Gerilim tırmanıyor: Ve Rusya da harekete geçti https://t.co/2ZgXkdbP5i https://t.co/CHv5RoGsZE,9,2
Limon,890894614663766016,2017-07-28 11:20:02,Petek bal yiyen kadının midesinden çıktı! Şiddetli mide ağrısının nedeni tomografide anlaşıldı...… https://t.co/mNGmnSZWZH,3,3
Limon,277969609692340225,2018-13-25 18:14:59,"['bi', 'de', 'bize', 'soruyorlar.', 'yav', 'sen', 'gazetesin,', 'öğren', 'de', 'yaz', 'işte']",6,0
Limon,879719741316894721,2017-06-27 15:15:05,"Zonguldak'ta ilginç yöntem! Islak halı serdiler, sebebi ise... https://t.co/r0H07VHtCh https://t.co/s7wkzw9PuB",7,0
Limon,905698326657544192,2017-09-07 07:44:42,@LimonHaber hocam fiyatı bi ara söylersen müsait zamanda basmayalım şimdi galeriye.. https://t.co/9c2SMwjXUF,0,0
Limon,834303243077484544,2017-02-22 07:26:08,ABD ile sınırlı olan #Facebook özelliği uluslararası oluyor https://t.co/yS9JJvWPjs https://t.co/mC7zX4Iy5X,7,2
Limon,1124285620673765377,2019-05-03 12:12:34,Atatürk Havalimanı işgal girişimi davasında son dakika gelişmesi https://t.co/4UYP8FAEyb https://t.co/wsozpr7s0M,7,0
Limon,1104094190819045376,2019-03-08 18:59:02,WikiLeaks’te flaş gelişme! Gözaltına alındı... https://t.co/E0uJSNv7Ao https://t.co/brinfpqjVc,2,1
Limon,837315870359699456,2017-03-02 14:57:14,Cumhurbaşkanı Başdanışmanı açıkladı; MHP’lilere bakanlık verilecek mi? https://t.co/VfBJmkPdvW https://t.co/bcuPUZUoVP,2,0
Limon,1173642707773939713,2019-09-16 17:00:01,Ülkede ürküten gelişme: Ölü sayısı 2 bine yaklaşıyor https://t.co/9dsQBxSYO7 https://t.co/4e5gunlqLI,7,0
Limon,803235675768258560,2016-11-28 13:54:43,Babasının serbest kaldığını duyunca çılgına döndü https://t.co/kaYWsmcAqa https://t.co/3wNZDx2SDa,15,2
Limon,978191567285620736,2018-03-26 08:46:58,"'Büyük ihtimalle okyanusa': Çin'in kontrolden çıkan uzay istasyonu, 1 Nisan'da Dünya'ya düşebilir… https://t.co/G9zx4hI4fI",11,0
Limon,1157186634070274049,2019-08-02 07:09:27,Emeklilere bayram ikramiyelerinin ödeneceği tarih belli oldu https://t.co/K6AL08K2Jy https://t.co/UViMmEdViA,23,3
Limon,1026832047703293953,2018-08-07 14:06:52,"Sarphan Uzunoğlu P24Blog'da yazdı- Clickbait rejimi 2: Okur ve gazeteciler alternatifsiz mi, nasıl direnebiliriz?… https://t.co/SfezbPJjsO",4,2
Limon,837284139833430016,2017-03-02 12:51:09,Tam bu noktalarda sivilce çıkarsa... https://t.co/FBKw2ufHjC https://t.co/rjJziW1PNK,10,0
Limon,1089542517077524480,2019-01-27 15:15:53,Suriyeliler yerel seçimlerde oy kullanacak mı? https://t.co/TOvD7BklFJ https://t.co/kNh7ixf8vn,0,1
Limon,907684982776311808,2017-09-12 19:18:58,164 asker hastaneye kaldırıldı https://t.co/RzcUeUb0Kj https://t.co/ebdqnLvOpQ,4,10
