source,tweet_id,created_at,full_text,favorite_count,retweet_count
Evrensel,6.61769E+17,Wed Nov 04 04:57:57 +0000 2015,Güneş’in yüzeyindeki ‘termonükleer sanat’ böyle görüntülendi https://t.co/3rczynsfQ4 https://t.co/MJRKKGLcDk,19,18
Evrensel,6.61765E+17,Wed Nov 04 04:42:09 +0000 2015,İhsan Çaralan'ın köşe yazısı: Öncesini unutmadan seçimden sonrası! https://t.co/vYhG6mtTld https://t.co/uRxue3j3D7,2,5
Evrensel,6.61765E+17,Wed Nov 04 04:41:05 +0000 2015,Nuray Sancar'ın köşe yazısı: Muhasebe zamanı https://t.co/WyvF3OdQ9Z https://t.co/JbX0fLrqYR,2,4
Evrensel,6.61765E+17,Wed Nov 04 04:39:56 +0000 2015,Cem Kirazoğlu'nun köşe yazısı: İstikrar ne ola ki? https://t.co/m4CODiyWuc https://t.co/Sjdln9jz7U,2,2
Evrensel,6.61764E+17,Wed Nov 04 04:38:45 +0000 2015,"Fehim Işık'ın köşe yazısı: Suçlu PKK, günah keçisi de HDP mi? https://t.co/zw3t3FruYZ https://t.co/FU9r8xt5gQ",17,28
Evrensel,6.61764E+17,Wed Nov 04 04:37:34 +0000 2015,Fatih Polat'ın köşe yazısı:Üstün Akmen'in varlığı güven demekti https://t.co/HRTESShO5l https://t.co/rmrbc39VBM,3,2
Evrensel,6.61764E+17,Wed Nov 04 04:36:23 +0000 2015,Zeki Gül'ün köşe yazısı: Sağ bırakılmak https://t.co/YYt4rgzsIg https://t.co/Wy5CzlCg44,4,2
Evrensel,6.61762E+17,Wed Nov 04 04:27:30 +0000 2015,Ankara katliamında yaralanan gençlerden mektup: Daha güçlü olacağız https://t.co/HSQf0qVWME https://t.co/KVIhzRxjBu,56,45
Evrensel,6.61761E+17,Wed Nov 04 04:26:15 +0000 2015,Dortmund MYO Dekanı Prof. Ahmet Toprak: Selefilik provokasyon arayışına yanıt oluyor https://t.co/b7fqnbuf9C https://t.co/27uKeEzQEx,4,10
Evrensel,6.6176E+17,Wed Nov 04 04:22:33 +0000 2015,Unutulmaz maçlar: 1970 İtalya Almanya https://t.co/QNdZ0nlXjM https://t.co/iOUwykwlMC,2,2
Evrensel,6.61759E+17,Wed Nov 04 04:18:05 +0000 2015,"Günaydın, 'Halka savaşta istikrar' manşetiyle bayilerdeyiz. Gazetenizi almayı unutmayın https://t.co/YxLKzgxWt8 https://t.co/hkdg3gfL9Z",14,26
Evrensel,6.61666E+17,Tue Nov 03 22:07:25 +0000 2015,İstanbul'da 6 Kasım'da Avrupa yakasında elektrik kesintisi olacak https://t.co/XQQK4EETHU https://t.co/1FH78s2ph0,1,3
Evrensel,6.61665E+17,Tue Nov 03 22:01:42 +0000 2015,Gemlik körfezinde kadın cesedi bulundu https://t.co/3KQHD7agrZ https://t.co/fA72nzfQQy,2,3
Evrensel,6.61661E+17,Tue Nov 03 21:49:19 +0000 2015,Galatasaray Benfica'ya 2-1 yenilerek 2. tur şansını zora soktu https://t.co/PqVVQCXH3L https://t.co/6QbTwoYoSX,2,1
Evrensel,6.61647E+17,Tue Nov 03 20:53:10 +0000 2015,Hesekê operasyonunda bir köy daha IŞİD’in elinden alındı https://t.co/LLLKjgwWAn https://t.co/2WO9kOFAAC,15,13
Evrensel,6.61644E+17,Tue Nov 03 20:41:26 +0000 2015,Cizre'de zırhlı araç hareketliliği https://t.co/uXwZddZq9a https://t.co/vkrPyBHyjR,9,14
Evrensel,6.61641E+17,Tue Nov 03 20:28:51 +0000 2015,İyi geceler. Yarın 'Halka savaşta istikrar' manşetiyle bayilerdeyiz https://t.co/YxLKzgxWt8 https://t.co/0tjM8R6VzF,21,53
Evrensel,6.61637E+17,Tue Nov 03 20:10:28 +0000 2015,Gaziantep Emniyeti: IŞİD militanları İstanbul'da canlı bomba eylemi yapacaktı https://t.co/ohF0rcKXwD https://t.co/1jHLo1fFft,7,20
Evrensel,6.61633E+17,Tue Nov 03 19:55:57 +0000 2015,"Bingöl Valiliği, 5 ilçedeki 14 alan için 'Geçici Özel Güvenlik Bölgesi"" ilan etti https://t.co/ahMM0g7za4 https://t.co/WoEx4uFIr9",8,34
Evrensel,6.61632E+17,Tue Nov 03 19:50:56 +0000 2015,Silvan'da polisin açtığı ateş sonucu Sertip Polat isimli genç hayatını kaybetti https://t.co/DIt36qKyU2 https://t.co/GUcsTkrhKe,24,108
Evrensel,6.6163E+17,Tue Nov 03 19:43:23 +0000 2015,Hakkari patlama ve silah sesleri https://t.co/5AHdWYQ8Zr https://t.co/hZp3ilb17s,7,18
Evrensel,6.61614E+17,Tue Nov 03 18:42:24 +0000 2015,HDP 3 kentte seçim sonuçlarına itiraz etti https://t.co/PRyIyUFc2K https://t.co/nbs9zS7xuu,20,17
Evrensel,6.6161E+17,Tue Nov 03 18:24:14 +0000 2015,Atatürk Havalimanı'nda 6 metrelik beton kolondan düşen işçi ağır yaralı https://t.co/dOM1TFXos1 https://t.co/bgTZdAu71t,4,9
Evrensel,6.61607E+17,Tue Nov 03 18:14:04 +0000 2015,Dink iddianamesi ikinci kez geri gönderildi https://t.co/J1RGhw0Fis https://t.co/nJtLdrq5rt,4,7
Evrensel,6.61604E+17,Tue Nov 03 18:01:18 +0000 2015,"Astana, Atletico Madrid’e geçit vermedi: 0-0 https://t.co/0pyqdpUeOb https://t.co/hSr0giC1xG",5,2
Evrensel,6.61603E+17,Tue Nov 03 17:55:42 +0000 2015,Küre Dağları Milli Parkı'nda Boynuzlu engerek yılanı görüntülendi https://t.co/dPjItlJ33S https://t.co/Je2P1OofnU,11,7
Evrensel,6.61602E+17,Tue Nov 03 17:51:41 +0000 2015,Kırıkkale'de Hititlere ait bin kişiyi doyuracak ambarlar bulundu https://t.co/39Yb3ykvJj https://t.co/KWHHntH0Ae,12,18
Evrensel,6.616E+17,Tue Nov 03 17:45:28 +0000 2015,TOMA'yı uyarma davası ertelendi https://t.co/kHxCceywlJ https://t.co/lS1axsnzk1,2,3
Evrensel,6.61599E+17,Tue Nov 03 17:41:13 +0000 2015,TRT’de 2014’ten beri Haber Tadında programını sunan Özge Uzun işten çıkarıldı. https://t.co/EVoEswrrHb https://t.co/YTOr1gmduS,53,59
Evrensel,6.61597E+17,Tue Nov 03 17:33:33 +0000 2015,Başını direk dikme makinesine kaptıran işçi hayatını kaybetti https://t.co/k0MApz9bc3 https://t.co/X3lTuXGltr,1,7
Evrensel,6.61596E+17,Tue Nov 03 17:27:42 +0000 2015,PFDK Trabzonspor Başkanı Hacıosmanoğlu'na 280 gün hak mahrumiyeti cezası verdi https://t.co/oOvxS5LZNA https://t.co/GGy5rk40GS,9,5
Evrensel,6.6159E+17,Tue Nov 03 17:04:29 +0000 2015,'Artık 17-25 Aralık’ı konuşmanın anlamı yok' diyen Özkök: Kıvırmıyorum https://t.co/tpAA3owNSR https://t.co/0uFmxmvCnN,7,3
Evrensel,6.61588E+17,Tue Nov 03 16:58:34 +0000 2015,Vatikan’da skandal: İspanyol din adamı tutuklandı https://t.co/vXGIQaMAhT https://t.co/XYALeyp2gF,2,0
Evrensel,6.61587E+17,Tue Nov 03 16:54:20 +0000 2015,Uluslararası silah ticareti son 15 yılda 28 milyar dolardan 85 milyar dolara tırmandı https://t.co/MClX5KQjiW https://t.co/281Dit2FPl,10,27
Evrensel,6.61586E+17,Tue Nov 03 16:49:22 +0000 2015,Mersin'de Dilek Doğan anmasında gözaltına alınanlar serbest bırakıldı https://t.co/C5A5rmRJ3t https://t.co/6ljeCmykSL,5,5
Evrensel,6.61585E+17,Tue Nov 03 16:44:27 +0000 2015,"Nokta: Aynı çizgide doğruları, gerçekleri yazmaya devam edeceğiz https://t.co/CDPiLxksYw https://t.co/wX1fg32D2n",13,19
Evrensel,6.61582E+17,Tue Nov 03 16:32:51 +0000 2015,Avrupa'nın tarımı öğrendiği topraklara taş ocağı! https://t.co/NnNq4JzOKI https://t.co/9JILJiLDHy,8,9
Evrensel,6.61581E+17,Tue Nov 03 16:31:29 +0000 2015,Ayvacık Kısacık'ta altın madeni için yapılmak istenen ÇED toplantısın köylüler engelledi https://t.co/bmAPta6dPE https://t.co/4yBcZyvWyv,5,10
Evrensel,6.61578E+17,Tue Nov 03 16:18:46 +0000 2015,"Twitter’da 'Favori' butonunun yerini, Kalp şeklindeki 'Beğen' butonu aldı https://t.co/TvXidPB1TO https://t.co/COgWByQs0p",27,7
Evrensel,6.61578E+17,Tue Nov 03 16:16:56 +0000 2015,Kıbrıs’taki Dikelya İngiliz Üssü’nde tutulan 114 mülteci kamptaki kötü şartlara   isyan etti https://t.co/Q2YtQ2GNoW https://t.co/llTlZCmBRE,4,3
Evrensel,6.61575E+17,Tue Nov 03 16:07:01 +0000 2015,Bugün Gazetesi Ankara Temsilciliği çalışanlarının tamamının işine son verildi https://t.co/8NKQoIGt4r https://t.co/sSWltEA0GZ,6,24
Evrensel,6.61574E+17,Tue Nov 03 16:01:57 +0000 2015,Açığa alınan 54 hakim ve savcıya yurtdışına çıkış yasağı kondu https://t.co/PHxjfQBGIj https://t.co/NDP30EbEoq,5,3
Evrensel,6.61572E+17,Tue Nov 03 15:54:57 +0000 2015,"Siirt'te çatışma: 1 kişi öldü, 1 polis yaralandı https://t.co/kYjyy5pDjI https://t.co/wrGbKWvVPN",16,22
Evrensel,6.6157E+17,Tue Nov 03 15:46:44 +0000 2015,TOFAŞ’ta işe iade davası başladı: Konuşamazken nasıl slogan atalım? https://t.co/tOFzJtkj6X https://t.co/CVHU8Punba,8,5
Evrensel,6.61569E+17,Tue Nov 03 15:43:18 +0000 2015,Mersin Şişecam'a bağlı işyerlerinde işyerini terk etmeme eylemi devam ediyor https://t.co/IrH0tYZbes https://t.co/ccxVEtz0UF,11,11
Evrensel,6.61565E+17,Tue Nov 03 15:25:15 +0000 2015,Kıbrıslı liderler 5 kez daha görüşecek https://t.co/Qp4tkESdhj https://t.co/XeVSLJrE7v,1,1
Evrensel,6.61564E+17,Tue Nov 03 15:22:00 +0000 2015,Sisi düşen Rusya uçağı ile ilgil IŞİD iddialarının propaganda olduğunu öne sürdü https://t.co/ejIkasKtQr https://t.co/wryoeRZESc,3,3
Evrensel,6.61563E+17,Tue Nov 03 15:17:57 +0000 2015,"‘İslam Ordusu, Alevileri canlı kalkan yaptı’ https://t.co/ATEEyO1O6k https://t.co/CfH8fTU5yw",19,105
Evrensel,6.61561E+17,Tue Nov 03 15:11:17 +0000 2015,Hakkari Valiliği polisin öldürdüğü 2 genci ‘terörist’ ilan etti https://t.co/4I0aw8qB7A https://t.co/ArJLmvDpMp,5,18
Evrensel,6.61559E+17,Tue Nov 03 15:03:36 +0000 2015,"HDP, TRT'nin taraflı yayınlarını YSK'ye taşıdı https://t.co/1OcMIaeGJe https://t.co/DEgBcsxUwn",18,19
Evrensel,6.61556E+17,Tue Nov 03 14:49:42 +0000 2015,KA.DER kadın milletvekili sayısının azalmasını değerlendirdi: Demokrasi ayıbı https://t.co/fTAmQkuwX4 https://t.co/1lshHQKZXm,4,7
Evrensel,6.61554E+17,Tue Nov 03 14:43:13 +0000 2015,Balüken'den Mahçupyan'ın sözlerine yanıt: Yetki AKP’nin kalemşorlarında değil https://t.co/CiiBFGNURC https://t.co/NxfzoBcd2f,6,9
Evrensel,6.61553E+17,Tue Nov 03 14:37:58 +0000 2015,KCK: Yeni hükümetin programı savaş https://t.co/uLMj5sVvwm https://t.co/2DPkVTKLU6,18,20
Evrensel,6.6155E+17,Tue Nov 03 14:28:24 +0000 2015,Denizli'de inşaattan düşen işçisi yaşamını yitirdi https://t.co/DI2MospYmr https://t.co/C7FkssFuZQ,3,14
Evrensel,6.61549E+17,Tue Nov 03 14:24:04 +0000 2015,"Basın Konseyi: ‘Yeni Türkiye’nin ilk günlerinde, yeni hükümetin hedefi yine gazeteciler oldu https://t.co/qesD8xfQuu https://t.co/Nd8dMRHyZR",8,16
Evrensel,6.61547E+17,Tue Nov 03 14:14:13 +0000 2015,Eşbaşkanlar: Demokrasi blokuyla mücadele yükseltilmeli https://t.co/DMVJJo3R2T https://t.co/LI6CFHn9W4,9,11
Evrensel,6.61539E+17,Tue Nov 03 13:41:59 +0000 2015,DİSK: İşsizlik fonu yağmalanıyor https://t.co/py6RBSbrgY https://t.co/j62LyThQnq,2,18
Evrensel,6.61537E+17,Tue Nov 03 13:36:27 +0000 2015,"Ekim ayında 143, 10 ayda 1461 iş cinayeti yaşandı https://t.co/eEwZSWXqxt https://t.co/UMAakygk48",2,12
Evrensel,6.61535E+17,Tue Nov 03 13:28:29 +0000 2015,Nokta dergisi yöneticileri tutuklandı! https://t.co/mmFZot5SsY https://t.co/XCqqzKibvW,3,17
Evrensel,6.61534E+17,Tue Nov 03 13:22:52 +0000 2015,"İş cinayetinde yaşamını yitiren Eren Eroğlu'nun davasında mahkeme, talepleri yine reddetti https://t.co/BtuRrdcJMb https://t.co/Qvf8EZQvy1",2,8
Evrensel,6.61532E+17,Tue Nov 03 13:15:51 +0000 2015,ÇAYKUR işçilerinden Çayeli Bakır grevine destek https://t.co/K1M5UeKNrM https://t.co/gd8o1Le0rR,2,11
Evrensel,6.61531E+17,Tue Nov 03 13:11:30 +0000 2015,Semiha Şakir Çocuk Bakımevinde işten atılan bakıcı anneler: Biz de bu ülkede yaşıyoruz https://t.co/orfkUOGwph https://t.co/O0VrcaE5z3,5,7
Evrensel,6.6153E+17,Tue Nov 03 13:06:17 +0000 2015,Antalya'da bir velinin ‘Öğrenciler kızlı-erkekli oturmasın' şikayeti üzerine sınıf bölündü! https://t.co/g3lgqGUv4C https://t.co/3VC2BPkODk,8,45
Evrensel,6.61528E+17,Tue Nov 03 12:57:59 +0000 2015,SES'ten Alsancak Nevvar Salih İşgören Devlet Hastanesi Radyoloji Ünitesinde rant uyarısı https://t.co/ETAPgWuM1S https://t.co/FFcytFz3KV,3,4
Evrensel,6.61526E+17,Tue Nov 03 12:52:49 +0000 2015,Çaycuma/Yukarıtaşçılı ve Kalafatlı köylerindeki öğrenciler TEOG’a öğretmensiz girecek! https://t.co/vbQB3QanFy https://t.co/Tp5ewSm9aE,0,4
Evrensel,6.61525E+17,Tue Nov 03 12:46:02 +0000 2015,Böcek davasında tutuklama talepleri reddedildi https://t.co/L0ZaabCmgn https://t.co/pCGl7r6BXW,0,2
Evrensel,6.61523E+17,Tue Nov 03 12:40:20 +0000 2015,Yalçın Akdoğan: Başkanlık sisteminden vazgeçemeyiz https://t.co/s6KrauApqg https://t.co/yZnu3j6qVc,3,10
Evrensel,6.61521E+17,Tue Nov 03 12:30:26 +0000 2015,Ankara Katliamı'nda yaşamını yitiren Avukat Coşgun’un ismi Ankara Adliyesinde yaşatılacak https://t.co/BYWBkIO04z https://t.co/QRmmevw1yv,11,13
Evrensel,6.6152E+17,Tue Nov 03 12:26:03 +0000 2015,Akdeniz Üniversitesi'nde özel güvenliğin fırlattığı bardak öğrencinin dudağını yardı https://t.co/BQqKZklM3o https://t.co/Q2w82euw0J,7,10
Evrensel,6.61518E+17,Tue Nov 03 12:19:35 +0000 2015,Güneyde ‘turuncu direniş’ zamanı! https://t.co/DGnhIk3S2O https://t.co/eoWvgQz1pv,1,2
Evrensel,6.61516E+17,Tue Nov 03 12:13:15 +0000 2015,Değer Deniz davasının ilk duruşması görüldü: Ağır şiddet ve tecavüze maruz kalarak öldürüldü https://t.co/HbaR5beK0w https://t.co/lDMkh04aCB,11,21
Evrensel,6.61515E+17,Tue Nov 03 12:06:41 +0000 2015,"HDP, Adana'da sonuçlara itiraz etti https://t.co/jrPwZpSv7z https://t.co/1UZutGSsC4",19,23
Evrensel,6.61513E+17,Tue Nov 03 11:59:20 +0000 2015,Tiyatro Eleştirmeni ve Gazetemizin Yazarı Üstün Akmen’e tiyatro sahnesinden veda https://t.co/2WcQQ7PLUC https://t.co/OQHdiMMy8T,4,5
Evrensel,6.61511E+17,Tue Nov 03 11:51:48 +0000 2015,Konserve ve turşuda zehirlenme tehlikesi https://t.co/TBEEc9BQwg https://t.co/cQziiyXxGv,2,1
Evrensel,6.61509E+17,Tue Nov 03 11:43:09 +0000 2015,‘Hasankeyf’teki türbe taşınırken elimizde kalabilir’ https://t.co/NnBs9kL2Ts https://t.co/KJGZYTGAg4,3,15
Evrensel,6.61508E+17,Tue Nov 03 11:37:58 +0000 2015,"EMEP Genel Başkanı Selma Gürkan Elazığ'da, Ankara Katliamı’nda yaralananları ziyaret etti https://t.co/hZE6MEyFWR",5,4
Evrensel,6.615E+17,Tue Nov 03 11:09:09 +0000 2015,"Kayyum, İpek Medya'da 58 gazeteciyi işten attı https://t.co/Li0SzgHome https://t.co/aftBA0uxL7",1,18
Evrensel,6.615E+17,Tue Nov 03 11:05:49 +0000 2015,Silvan'daki polis saldırısında 22 yaşındaki Müslüm Tayar 5 kurşunla öldürüldü https://t.co/FPyXn3cXoK https://t.co/yjeWXVEJre,18,76
Evrensel,6.61499E+17,Tue Nov 03 11:04:09 +0000 2015,Benfica-Galatasaray maçı 22.45'te https://t.co/3PU60wdetN https://t.co/GoN1aqbQeh,0,0
Evrensel,6.61497E+17,Tue Nov 03 10:54:06 +0000 2015,Nokta dergisi yöneticileri tutuklanma talebiyle mahkemeye sevk edildi https://t.co/Fn6eDrh0dD https://t.co/FW6F6xO0AP,6,26
Evrensel,6.61495E+17,Tue Nov 03 10:49:06 +0000 2015,Yüksekova'da mahalleye polis operasyonu: 2 genç öldürüldü. Videonun tamamını facebook linkinden izleyebilirsiniz. https://t.co/CdTehBetaw,8,18
Evrensel,6.61495E+17,Tue Nov 03 10:48:14 +0000 2015,"Yüksekova'da iki gencin öldürülmesinin ardından mahalle halkı, polise tepki gösteriyor https://t.co/51hMZUhwrJ https://t.co/GnwBPPTTgG",26,66
Evrensel,6.61494E+17,Tue Nov 03 10:44:10 +0000 2015,Yüksekova'da mahalleye polis operasyonu: 2 genç öldürüldü https://t.co/51hMZUhwrJ https://t.co/zyIkOpickx,32,111
Evrensel,6.61485E+17,Tue Nov 03 10:08:46 +0000 2015,#video: Tayland'da gök cismi geceyi aydınlattı https://t.co/ji2tUocuOt https://t.co/9QorFZTxPB,2,4
Evrensel,6.61483E+17,Tue Nov 03 09:59:55 +0000 2015,Silvan'daki polis saldırısında 22 yaşındaki Müslüm Tayar 5 kurşunla öldürüldü https://t.co/FPyXn3cXoK https://t.co/KsejSxUURa,7,26
Evrensel,6.61482E+17,Tue Nov 03 09:54:49 +0000 2015,Yüksekova'da seçim intikamı: 20 yaşındaki Doğan Doğma ve 18 yaşındaki Çetin Dara katledildi https://t.co/gg9PdYChoJ https://t.co/fru2KXGxtz,12,64
Evrensel,6.61471E+17,Tue Nov 03 09:13:39 +0000 2015,Hakan Karakoca: Dinamo teklemeye başladı https://t.co/YNT92xgK7n https://t.co/PtDVSMYc9m,0,2
Evrensel,6.61468E+17,Tue Nov 03 09:00:14 +0000 2015,Enflasyon yıllık bazda yüzde 6 oranında arttı https://t.co/TOlpJrwW0i https://t.co/ALFUwXiBPt,2,3
Evrensel,6.61467E+17,Tue Nov 03 08:54:49 +0000 2015,Yüksekova'daki operasyonda bir genç daha vuruldu https://t.co/4Wg9kIp0sr https://t.co/WBimKlRcL8,8,27
Evrensel,6.61466E+17,Tue Nov 03 08:51:18 +0000 2015,"DİSK, KESK, EMEP, ÖDP, Barış Bloku seçimi değerlendirdi: Demokrasi cephesini büyütme zamanı https://t.co/I5t3mmPyek https://t.co/KWVdESOTbC",22,31
Evrensel,6.61464E+17,Tue Nov 03 08:46:37 +0000 2015,Lübnan Halk Hareketi Partisi'nden Halabi: Kriz ancak sistem değişikliği ile çözülebilir https://t.co/i7CJlH6KDv https://t.co/53bYUhwPNB,2,3
Evrensel,6.61463E+17,Tue Nov 03 08:41:22 +0000 2015,"Yönetmen Emine Emel Balcı ile röportaj: Kadınlığın arası yok, ya cinsel obje ya ana https://t.co/PrGuO7GrCV https://t.co/g4gvbJs6vn",16,12
Evrensel,6.61462E+17,Tue Nov 03 08:38:35 +0000 2015,Nusaybin'de operasyon: 6 gözaltı https://t.co/0RsaK3QuOm,1,7
Evrensel,6.61461E+17,Tue Nov 03 08:34:24 +0000 2015,HDP'nin yüzde 94 oy aldığı Yüksekova'da operasyon başlatıldı: Bir genç vuruldu https://t.co/4Wg9kIp0sr https://t.co/1we0BSq1rN,27,107
Evrensel,6.6146E+17,Tue Nov 03 08:26:53 +0000 2015,VW'de skandalın ardından haydutluğun faturası işçilere çıkıyor - Akif Pirinççi'nin haberi https://t.co/hqqkbeO1Vc https://t.co/ivjV6hj5ID,2,3
Evrensel,6.61458E+17,Tue Nov 03 08:19:36 +0000 2015,"Çayeli'de grev sürüyor: Şirket, köylüye evini dar ediyor işçiye sıfır zam dayatıyor https://t.co/cQpkfjlBkk https://t.co/rcQ5p4c9oo",7,10
Evrensel,6.61456E+17,Tue Nov 03 08:12:02 +0000 2015,Türkiye'nin kağnı hızında güneşe yolculuğu - @ozer_akdemir haberi https://t.co/D203ZlDvt2 https://t.co/LI1lCV7Nsb,4,2
Evrensel,6.61454E+17,Tue Nov 03 08:05:38 +0000 2015,Sinop'ta istinat duvarı çöktü: 1 işçi yaşamını yitirdi https://t.co/2CGwYnUXIF https://t.co/1ASVLLuUiD,1,6
Evrensel,6.61452E+17,Tue Nov 03 07:56:10 +0000 2015,CANLI YAYIN: Üstün Akmen'i uğurluyoruz https://t.co/uGZKXruF8q https://t.co/D14aRrxsqj,5,13
Evrensel,6.6145E+17,Tue Nov 03 07:49:26 +0000 2015,Katar’ın incileri https://t.co/wg3rRo38uF https://t.co/5dKqK7F5H5,2,0
Evrensel,6.61448E+17,Tue Nov 03 07:39:33 +0000 2015,"Ankara Katliamı sonrası yaşadığımız travma üzerine: Yalnız değiliz, güçsüz de değiliz... https://t.co/l8jeMlMOOg https://t.co/AmgHfAFotj",23,17
Evrensel,6.61446E+17,Tue Nov 03 07:31:39 +0000 2015,İzmir merkezli 'Paralel' operasyonunda 3 merkez valisi dahil 44 kişi gözaltında https://t.co/hR4iVlNBOg https://t.co/Cv0zDr3nwe,5,11
Evrensel,6.61443E+17,Tue Nov 03 07:20:19 +0000 2015,Silahlar siyaseti belirler hale gelince - İhsan ÇARALAN https://t.co/QtFKZTISSx https://t.co/G8ouOm7VjF,10,12
Evrensel,6.61441E+17,Tue Nov 03 07:11:50 +0000 2015,Üstün Akmen'i uğurluyoruz https://t.co/uGZKXruF8q https://t.co/ATyFjDZSBY,6,4
Evrensel,6.61438E+17,Tue Nov 03 07:00:39 +0000 2015,Üstün Abi - Metin BORAN https://t.co/I8ZOKLY2PU https://t.co/0r9YXlzhfY,2,0
Evrensel,6.61437E+17,Tue Nov 03 06:56:02 +0000 2015,Ahmet Say yazdı: Akmen'in ardından https://t.co/ZXVKit3uGo https://t.co/cjqaTaqKuZ,1,1
Evrensel,6.61435E+17,Tue Nov 03 06:51:02 +0000 2015,Fiili güç ve seçimler - M. Sinan BİRDAL(@sinanbirdal1) https://t.co/1qM7UUVq5y https://t.co/iz9BhuOHUY,4,2
Evrensel,6.61433E+17,Tue Nov 03 06:39:39 +0000 2015,Gördün mü sen? - Ahmet SAY https://t.co/JcCrPeLDpY https://t.co/M08HsVcENe,1,0
Evrensel,6.61431E+17,Tue Nov 03 06:33:44 +0000 2015,NBA'de ilk haftadan notlar - Mithat Fabian SÖZMEN(@prekazi) https://t.co/xtPWfXecE8 https://t.co/qdSY1c1Ach,2,0
Evrensel,6.6143E+17,Tue Nov 03 06:31:04 +0000 2015,"Duran Kalkan: AKP terörle, baskıyla iktidarı gasbetti https://t.co/M1HybcVSNz https://t.co/0XqtKGyWxj",9,17
Evrensel,6.61429E+17,Tue Nov 03 06:23:58 +0000 2015,"'Bayramın ikinci günü Bahçeli, Erdoğan'la baş başa görüştü' iddiası https://t.co/AtfPgFQupm https://t.co/T2oKvJsXry",4,8
Evrensel,6.61426E+17,Tue Nov 03 06:14:51 +0000 2015,Ali Babacan: Asgari ücret 1300 lira olacak demedik https://t.co/9VrCecCsTp https://t.co/yE4KJqVeQD,12,47
Evrensel,6.61425E+17,Tue Nov 03 06:07:45 +0000 2015,Üzerine kaya parçası düşen orman işçisi yaşamını yitirdi https://t.co/oqm3a07Bno https://t.co/SF5yJqJ8jQ,1,5
Evrensel,6.61422E+17,Tue Nov 03 05:58:03 +0000 2015,"'Hukuk köşesi'nde Devrim Avcı, soruları yanıtlıyor: Kıdem tazminatı ödemek zorunda https://t.co/TuIHpGLgIh https://t.co/a6dO2258Bm",2,2
Evrensel,6.61419E+17,Tue Nov 03 05:46:13 +0000 2015,"Muhabirlerimiz, Diyarbakırlılara seçim sonuçlarını sordu: 'AKP savaş ve tehditle oy aldı' https://t.co/QJtwe6hJbJ https://t.co/1yUNsAJSx0",18,28
Evrensel,6.61418E+17,Tue Nov 03 05:40:30 +0000 2015,Sokağa çıkma yasağı ilan edilen Silvan'da 22 yaşındaki genç polisin açtığı ateşle öldürüldü https://t.co/VQPioKsJJA https://t.co/ycCRNzKjpu,37,183
Evrensel,6.61416E+17,Tue Nov 03 05:33:35 +0000 2015,İzmir'de 'Paralel' operasyonu: 35 gözaltı https://t.co/i3BmJpAeA0 https://t.co/Zx747L89RU,2,10
Evrensel,6.61414E+17,Tue Nov 03 05:27:38 +0000 2015,Silvan'ın 3 mahallesinde sokağa çıkma yasağı ilan edildi https://t.co/VQPioKsJJA https://t.co/gMrTDhjBEV,5,22
Evrensel,6.61407E+17,Tue Nov 03 04:56:57 +0000 2015,Sefer Selvi'den seçim çizimi: 'Hepsini ben uydurdum' https://t.co/vNIYJqhkhB https://t.co/wppfGhGTJK,59,96
Evrensel,6.61405E+17,Tue Nov 03 04:50:43 +0000 2015,"Günaydın, 'Demokrasi cephesini büyütme zamanı' manşetiyle bayilerdeyiz https://t.co/YxLKzgxWt8 https://t.co/y7vuf77gQp",13,10
Evrensel,6.61285E+17,Mon Nov 02 20:54:04 +0000 2015,Beyaz Saray'dan 'tebrik' ve 'endişe' beyanı https://t.co/6BiR7tUUc3 https://t.co/voXInjuVEO,8,3
Evrensel,6.61282E+17,Mon Nov 02 20:41:35 +0000 2015,Kızıltepe'de polis kurşunuyla yaşamını yitiren Ahmet Ünal toprağa verildi https://t.co/I6Vll6kYsp https://t.co/WooI0SrH9j,24,34
Evrensel,6.61279E+17,Mon Nov 02 20:31:04 +0000 2015,Evrensel yarın 'Demokrasi cephesini büyütme zamanı' manşetiyle bayilerde https://t.co/YxLKzgxWt8 https://t.co/7bXXS1dQMO,12,15
Evrensel,6.61269E+17,Mon Nov 02 19:49:58 +0000 2015,BEDAŞ'tan 5 Kasım'da 5 ilçede elektrik kesintisi duyurusu https://t.co/rqwnFNtWMX https://t.co/bXLAB7xFtr,0,2
Evrensel,6.61266E+17,Mon Nov 02 19:38:05 +0000 2015,"Derbide Galatasaray, Fenerbahçe'yi 80-63 yendi https://t.co/JrErxLWVbB https://t.co/F86iZuPsPR",4,2
Evrensel,6.61256E+17,Mon Nov 02 18:58:45 +0000 2015,TSK uçakları Kandil ve Gare bölgelerini bombalıyor  https://t.co/543SLmtS5O https://t.co/6xByT9MqEM,5,41
Evrensel,6.61254E+17,Mon Nov 02 18:50:10 +0000 2015,Özel harekatçıların işkencesine 'Arkadaşlar gergin' savunması https://t.co/68MmnamT66 https://t.co/chJckKMRiq,5,15
Evrensel,6.61251E+17,Mon Nov 02 18:38:41 +0000 2015,İTÜ'lü öğrenciler barış şiirlerini direne direne yeniden yazdı #İTÜayakta https://t.co/XABzUMc94x https://t.co/y4TX5dDZR6,29,30
