source,created_at,full_text,favorite_count,retweet_count
Spoiler,21-Dec-16,"Cüneyt Çakır, dünyanın en iyi hakemleri arasında! http://fourfourtwo.com.tr/?p=77011  ",1,0
Spoiler,4-Apr-17,Ortalık fena karıştı! http://hbr.tk/ISA0WK  ,2,0
Spoiler,28-Dec-16,SON DAKİKA: Yeni asgari ücret belli oldu! https://sozcu.tc/defa210  ,7,3
Spoiler,23-Mar-17,Arif V 216 filminin oyuncu kadrosu açıklandı...Sürpriz isimler var  http://hry.yt/qaSwU  ,20,0
Spoiler,21-Aug-17,Türkiye'de elektrikli otomobil kullanmak mantıklı mı? http://bit.ly/2vyuDRI ,30,2
Spoiler,23-Oct-16,Beşiktaş Kulübü'nden sürpriz Caner Erkin kararı  http://amkspor.sozcu.com.tr/2016/10/25/besiktas-caner-erkinin-bonservisini-aliyor-544190/ … ,4,0
Spoiler,30-Apr-16,?���?��� Caner Erkin'in kadro dışı kalmasının nedeni belli oldu!   http://bit.ly/1SAD9qT  ,7,0
Spoiler,13-Apr-17,İşte Olimpique Lyon - Beşiktaş maçının 11'leri! http://www.ntvspor.net/futbol/son-dakika-besiktas-in-11-i-belli-oldu-58edcba90c0c6e1b5430f82c … ,5,0
Spoiler,7-Oct-16,Sevilen dizi ekranlara veda etti! Hayranları şokta... https://goo.gl/GlgIQs  ,22,0
Spoiler,28-May-16,"Murat Ülker, ""Nutella'yı satın mı alıyor"" iddiasına cevap verdi http://www.haberdar.com/gundem/murat-ulker-nutella-yi-satin-mi-aliyor-iddiasina-cevap-verdi-h31151.html … ",10,0
Spoiler,unknown,Akaryakıta 48 saatte üçüncü zam https://sptnkne.ws/hnYs  ,12,3
Spoiler,24-Jul-17,Türkiye’de bir ilk! Geri sayım başladı… ASELSAN ve Turkcell’den dev hamle! http://bit.ly/2uZgWP3  ,11,0
Spoiler,20-Apr-16,Torku Konyaspor'un adı değişti... ,8,0
Spoiler,5-Dec-16,'Yeni ehliyete 350-400 lira ücret ödenecek' mesajları için Emniyet açıklama yaptı http://www.gzt.com/gundem/yeni-ehliyete-350-400-lira-ucret-odenecek-mesajlari-icin-emniyet-aciklama-yapti-2575756 … ,11,4
Spoiler,7-Sep-16,Bir parça muz kabuğuyla dişlerinizi ovalarsanız...    http://www.sozcu.com.tr/2016/saglik/muzun-hic-bilmediginiz-faydalari-1379586/?_szc_galeri=1 … ,12,2
Spoiler,7-Jan-16,İşte tekrar ısıtılmaması gereken yemekler… http://bit.ly/1kOk5HO  ,19,3
Spoiler,21-Dec-16,Bir dönem Cristiano Ronaldo ile flört eden Cansu Taşkın'ın peşine düştü! http://hry.yt/coD87  ,17,8
Spoiler,unknown,Halk Ekmek'in ramazan pidesinin fiyatı belli oldu http://aane.ws/bNK  ,3,2
Spoiler,3-May-16,Galatasaray'dan Beşiktaş maçı öncesi flaş karar! http://bit.ly/26OeLIB  ,9,0
Spoiler,4-Apr-17,Herkes şok oldu: İkisi de aynı kişi çıktı! http://hry.yt/HSFaE  ,17,2
Spoiler,17-Nov-16,?���?��� Piyasalar günü nasıl kapattı? http://bit.ly/2g42pra  ,16,3
Spoiler,6-Sep-16,Dev metrobüsler geliyor! http://sabah.im/cbwF4J  ,4,3
Spoiler,8-Feb-16,Nurgül Yeşilçay Paramparça’ya böyle veda etti http://www.haberdar.com/magazin/nurgul-yesilcay-paramparca-ya-boyle-veda-etti-h17405.html … ,17,0
Spoiler,19-Apr-17,Barcelona'yı yakan karar! Salih Uçan sürprizi... http://hry.yt/ICWe6  #sporarena ,6,0
Spoiler,22-Mar-17,'Güzel ve Çirkin' filmi o ülkede de yasaklandı http://www.ntv.com.tr/sanat/guzel-ve-cirkin-filmi-kuveytte-yasaklandi%2cFm6vyQjMEEm_xuYUZyro3A … ,5,2
Spoiler,20-Sep-16,Ünlü sanatçı kanseri yendi!  http://www.tgrthaber.com.tr/magazin/haber-143290 … ,7,2
Spoiler,6-Aug-17,İşte Sneijder'in yeni takımı!,1,4
Spoiler,29-Dec-16,Süper Lig'de transfer harekatı hızlı başladı! Karabükspor bombayı patlattı... Yıldız oyuncu imza için geliyor...  http://bit.ly/2iivQX6  ,2,0
Spoiler,31-Oct-16,TBMM'deki Atatürk resmi için flaş gelişme http://hry.yt/i1ehO  ,7,2
Spoiler,8-Feb-17,#SONDAKİKA! Benzin fiyatlarında yeni gelişme! Bu gece yarısına dikkat http://buff.ly/2lqL3WX  ,9,0
Spoiler,5-May-16,Ve Muslera konuştu! ,4,3
Spoiler,5-Feb-16,"Melo yine rahat durmadı! http://www.ntv.com.tr/spor/melo-yine-rahat-durmadi,74dxQ0UlwUutpSgnpoDZWg … ",9,3
Spoiler,19-Feb-16,Sahte bal nasıl anlaşılır? http://bit.ly/1VsaYcI  ,13,2
Spoiler,unknown,Türkiye'nin EURO2020'deki rakipleri belli oldu https://bit.ly/2zBeVt8  ,10,0
Spoiler,unknown,Benzin ve motorine zam http://aane.ws/br9  ,10,2
Spoiler,24-Jul-17,Sizce reklama ihtiyacımız var mı? http://hry.yt/m7drP  ,7,0
Spoiler,10-Nov-17,"Motorinin fiyatı ilk kez 5 lirayı geçti https://www.ntv.com.tr/ekonomi/motorinin-litre-fiyati-5-lirayi-gecti,FZZ_-JbEiUWoCpl9JF17PA … ",6,2
Spoiler,9-Sep-16,"Beşiktaş'ta yeni transferler, Karabükspor maçında sahada olacak mı? http://fourfourtwo.com.tr/?p=72797  ",3,0
Spoiler,5-Jan-16,Taksi plaka fiyatlarını düşüren karar http://ntv.ac/1JrqHr7  ,4,0
Spoiler,unknown,"Netflix Türkiye ""Bu işler nasip, kısmet."" #BlackMirror ",54,3
Spoiler,28-Jan-16,"Barbie'den radikal değişiklik! http://www.ntv.com.tr/yasam/farkli-vucut-ozelliklerine-sahip-barbie-bebekler-satisa-cikarilacak,17yzTmV5RUyctHC1T3y7ow … ",5,0
Spoiler,2-May-16,Yılın transfer bombası! Tam 266 milyon... http://bit.ly/24u3ATm  ,3,2
Spoiler,unknown,Doğan Medya'nın Demirören'e ne kadara satılacağı belli oldu https://sptnkne.ws/hb3G  ,7,2
Spoiler,29-Mar-16,Antalyaspor'a 2. Eto'o! http://hbr.tk/J6FekM  ,5,0
Spoiler,27-Jan-16,Limon çekirdeğini sakın yutmayın! ,11,0
Spoiler,26-Apr-16,Cim Bom düğmeye bastı! Yıldız isim Türkiye'ye geliyor http://fotomac.im/iTrMPN  ,15,0
Spoiler,24-Oct-16,Karadeniz'in dibinde müthiş buluş http://buff.ly/2dRlJZ2  ,13,0
Spoiler,18-Apr-17,"Otomotiv devi kararını verdi, bugünden itibaren fiyatları indiriyor! http://hry.yt/2QgKA ",4,0
Spoiler,19-Feb-16,Tahiyyatta niçin sağ elin işaret parmağı kaldırılıyor? http://j.mp/20IR6n7  ,8,0
Spoiler,21-Apr-16,"Bu fotoğraftaki modeli görebiliyor musunuz? http://www.ntv.com.tr/galeri/yasam/bu-fotograflardaki-modeli-gorebiliyor-musunuz,EV2ykxD8uEqXBqbiONggxA … ",12,2
Spoiler,27-Dec-16,Beşiktaş'ın ilk 11'i belli oldu http://www.ntv.com.tr/spor/besiktas-boluspor-karsilasmasi%2cHpCB7w8NU06xRsKJg6l5oA … ,1,0
Spoiler,27-May-16,"""Fatih Terim ile kesin olarak anlaştılar"" http://hbr.tk/6pCiiI  ",5,2
Spoiler,30-Mar-17,SON DAKİKA ?��� 2017 Cumhurbaşkanlığı Türkiye Bisiklet Turu'nun yeni tarihi açıklandı http://tr.eurosport.com/bisiklet/cumhurbaskanligi-bisiklet-turu/2017/cumhurbaskanligi-turkiye-bisiklet-turu-nun-yeni-tarihi-aciklandi-10-15-ekim-2017_sto6111948/story.shtml … ,2,0
Spoiler,20-Dec-16,Sözleşmesi feshedildi http://fotomac.im/0urJpx  ,3,0
Spoiler,11-May-16,Kim Kardashian'dan olay paylaşım http://amkspor.sozcu.com.tr/2016/05/11/kim-kardashian-olay-yaratti-490784/ … ,15,0
Spoiler,unknown,MHP'den Erdoğan'ın bozkurt işaretine ilk yorum https://sptnkne.ws/gYEw  ,4,0
Spoiler,25-May-16,Meral Akşener AK Parti'nin teklifini açıkladı ➤​​​ ​http://bit.ly/22oIdS2  ,6,2
Spoiler,10-May-16,?���?��� Ankara'nın göbeğinde sevgili dehşeti! http://bit.ly/1QXzdLj  ,4,2
Spoiler,23-Feb-17,"Fitbit ve Pebble anlaşmasının detayları ortaya çıktı. Fitbit, Pebble'a ne kadar ödedi? http://cmpg.in/sc7J  ",3,0
Spoiler,11-Oct-16,"Drift yapan, makas atan ve diğer sürücüleri tedirgin ederek otomobil kullananlar yandı!",7,3
Spoiler,unknown,"#SONDAKİKA TFF'den, Fenerbahçe - Beşiktaş maçı hakkında yeni karar https://buff.ly/2HVxYUn  ",7,0
Spoiler,18-Apr-16,Akşener: Anketlere göre başa gelirsem MHP'nin oyu... http://www.meydangazetesi.com.tr/gundem/aksener-anketlere-gore-basa-gelirsem-mhp-nin-oyu-h69730.html … ,19,0
Spoiler,5-Jan-16,"Asgari Geçim İndirimi, yeni asgari ücrete dahil mi değil mi?  http://www.radikal.com.tr/ekonomi/asgari-gecim-indirimi-yeni-asgari-ucrete-dahil-mi-degil-mi-1496890/ …",2,3
Spoiler,7-Jan-16,SONDAKİKA! Bakanlık'tan güzel haber geldi  http://www.tgrthaber.com.tr/gundem/104657.html … ,10,0
Spoiler,unknown,Bedelli askerlikte yaş ve ücret belli oldu https://sptnkne.ws/jbP9  ,11,7
Spoiler,27-Jan-16,Facebook'ta 'beğen' butonuna alternatifler geliyor http://www.yenisafak.com/hayat/facebookta-begen-butonuna-alternatifler-geliyor-2398060 … ,11,0
Spoiler,23-Mar-17,İşte Lerzan Mutlu hakkında merak edilen o gerçek! http://hry.yt/WOp0k  ,57,6
Spoiler,unknown,Motorine bir zam daha https://sptnkne.ws/hnyU  ,5,3
Spoiler,13-Feb-16,#Galatasaray'a acı reçete http://fotomac.im/bRlkiR  ,2,0
Spoiler,1-Jun-16,Galatasaraylı yönetici fotomontajla kadraja girdi http://hry.yt/kb8Gp  ,10,0
Spoiler,25-Nov-17,"Milan'da deprem! Montella'nın görevine son verildi, yerine... http://bit.ly/2ABM9uF  ",15,3
Spoiler,25-Jul-16,"Aynı son dakika haberini farklı kaynaklardan okuyun. İlk olmak, aceleci olmak ve tık alma şehveti haberi nasıl değiştiriyor göreceksiniz.",71,4
Spoiler,unknown,Dursun Özbek ile Mustafa Cengiz yarıştı... Galatasaray'ın 37'nci başkanı belli oldu... http://hbr.tk/fRxj1r  ,5,0
Spoiler,28-Aug-16,Merkel: Bizim ordumuz Meclis'i bombalasa... http://bit.ly/2bunRlI  ,28,5
Spoiler,4-May-16,#Pereira kalacak mı? Kararını verdi! http://bit.ly/1ZbAftl  ,2,0
Spoiler,21-Jun-16,Çeyrek altın ne kadar oldu? http://www.haberdar.com/ekonomi/ceyrek-altin-ne-kadar-oldu-8-h33701.html … ,16,5
Spoiler,10-Jan-16,Yeni cep uygulaması Peach başarılı olabilir mi? http://bbc.in/1P2S6vJ  ,9,0
Spoiler,28-Feb-16,İşte Şenol Güneş'in Gökhan Töre kararı... #Fenerbahce maçında oynatacak mı? http://bit.ly/213ptoN ,3,0
Spoiler,19-Sep-17,Susic devre arasında oyuncularına ne anlattı? Açıkladı! http://bit.ly/2xp9VFQ  ,12,2
Spoiler,25-Jan-16,Bu küçük kızı tanıdınız mı? Bugünlerde siyasetin en popüler ismi!  http://bit.ly/1Nx4vqE  ,7,0
Spoiler,3-Aug-16,"Fenerbahçe'nin, Avrupa Ligi'ndeki muhtemel rakipleri http://hbr.tk/3yjGBv  ",3,0
Spoiler,30-Nov-16,"Bira, rakı ve sigaraya ne kadar zam geldi (ÖTV artışı) http://www.ntv.com.tr/ekonomi/alkol-ve-sigaraya-otvzammi%2cHreF_VOrVEOKI-5a4B1jrg … ",11,21
Spoiler,21-Apr-17,UEFA Şampiyonlar Ligi'nde yarı final eşleşmeleri belli oldu https://goo.gl/cKobS5  ,2,0
Spoiler,22-Jun-16,Kerimcan Durmaz'ın aylık kazancını duyanlar inanamıyor! http://www.haberdar.com/magazin/kerimcan-durmaz-in-aylik-kazancini-duyanlar-inanamiyor-h32613.html … ,11,8
Spoiler,10-Feb-17,Atatürk Havalimanı kapatılacak mı? http://www.ntv.com.tr/turkiye/3-havaalanindan-sonra-ataturk-havaalaninane-olacak%2c27_XlPstuEKT_OUuz4ohKQ … ,6,3
Spoiler,21-Aug-16,"Müzik dinlerken sol kulağının iyi duymadığını fark etti, hayatı kurtuldu http://hry.yt/8xRS7  ",34,6
Spoiler,4-Apr-17,Beklenen haber geldi! Örümcek Adam... http://hry.yt/IYuFq  #sporarena ,31,0
Spoiler,30-Mar-17,Ucuz internet dönemi başlıyor: Kimler ucuz interneti kullanabilecek? http://hry.yt/2yL1Y ,14,2
Spoiler,23-Mar-17,Herkes Survivor'da Berna ile kavga eden Elif'i konuşuyor. İşte hakkında merak edilen gerçek... http://hry.yt/Tg9J7  ,4,0
Spoiler,5-Feb-16,Lucescu'nun yıldızı rekor bedelle Çin'de http://www.yenisafak.com/spor/lucescunun-yildizi-rekor-bedelle-cinde-2404932 … ,2,0
Spoiler,26-Jun-17,Trump'ın görevden aldığı eski savcı Bharara'nın yeni mesleği belli oldu https://sptnkne.ws/eJuF  ,4,0
Spoiler,4-Jun-17,Süper Lig'e yükselen son takım belli oldu http://www.ntv.com.tr/galeri/spor/super-lige-yukselen-son-takim-belli-oldu%2cFFZMPNBMd06LiptcmWcBsQ … ,18,0
Spoiler,12-Feb-16,"Einstein'ın kütle çekim dalgaları ne işimize yarayacak? http://t24.com.tr/haber/einsteinin-kutle-cekim-dalgalari-ne-isimize-yarayacak,328024 … ",73,39
Spoiler,16-Nov-16,FETÖ'cü Enes Kanter ABD'den ayrılıyor http://bit.ly/2eFvKdT  ,4,0
Spoiler,11-Jan-16,SPORCOPE ÖZEL HABER l Tweet'in sırrı ortaya çıktı. İşte Ryan Babel'in yeni takımı http://bit.ly/1OXraE3  ,6,0
Spoiler,unknown,Bedelli askerlikte yaş sınırı ve ücret ne olacak? https://buff.ly/2xUbsaQ  ,5,3
Spoiler,7-Jan-16,ManU'da yetişti şimdi Sivas'ta http://www.ntvspor.net/haber/haber-t/146941/manuda-yetisti-simdi-sivasta … ,2,0
Spoiler,25-May-16,TFF genel kurul için tarihi açıkladı http://hbr.tk/bxlBqq  ,2,0
Spoiler,unknown,?���?��� Serie A'da şampiyonluk ipini kim göğüsler? Bu Tweet dizisini göster,8,0
Spoiler,10-Oct-17,Finlandiya maçı sonrası Lucescu'dan şok hareket! http://fotomac.im/WgtlFH  ,6,0
Spoiler,15-Aug-17,"Hükümet Sözcüsü Bekir Bozdağ'dan bayram tatili ve emekli maaşı açıklaması http://www.ntv.com.tr/turkiye/bekir-bozdag-emekli-maaslari-bayramdan-once-odenecek,qXK338sjC02uIgJnao9FNQ … ",5,6
Spoiler,22-Mar-17,6-1'lik maçta messi'ye dedim ki...  http://buff.ly/2moficy  ,0,0
Spoiler,27-Jan-16,Evli çiftler dikkat!  O sorunu ortadan kaldırıyor... http://sabah.im/sJKcx4  ,9,3
Spoiler,13-Apr-16,Dün gece derbiden sonra Kadıköy'deki meşhur bir dürümcüde Fenerbahçeli bir kadın taraftara mekan sahipleri tarafından darpedildi.,7,6
Spoiler,20-Sep-16,#Galatasaray formasında dikkat çeken detay! http://bit.ly/2clN3Qf  ,7,0
Spoiler,28-Aug-16,Arif Erdem’in nereye kaçtığı belli oldu!  http://amkspor.sozcu.com.tr/2016/08/28/arif-erdemin-nereye-kactigi-belli-oldu-518884/ … ,3,4
Spoiler,10-Jan-16,Tam 12 metre... İnceleme başlatıldı http://bit.ly/1Zeg3Gh  ,3,2
Spoiler,2nknown,2020 elemelerindeki rakipleri belli oldu https://sptnkne.ws/khyf   bu tweet dizisini göster,0,0
Spoiler,17-Apr-17,YSK Başkanı Güven'den mühürsüz pusula açıklaması https://sptnkne.ws/ef9P  ,3,0
Spoiler,23-Mar-17,"Burak Yılmaz, Türkiye'ye geri dönüyor mu? http://ow.ly/1KJ230abylb  ",19,2
Spoiler,5-Feb-16,İdeal cinsel birliktelik sıklığı ne olmalı? http://buff.ly/1S5Hwej  ,11,0
Spoiler,11-Aug-16,Kadir Topbaş görevi bırakıyor mu? Açıklama geldi... http://hry.yt/pDrJ0  ,7,2
Spoiler,20-Sep-16,?���?��� Marmaray'daki teknik arızada bir kişi hayatını kabetti http://bit.ly/2cEbxlR  ,2,3
Spoiler,7-Sep-16,"Apple, #iPhone7'yi tanıtıyor. İşte yeni iPhone'un özellikleri... http://www.ntv.com.tr/galeri/teknoloji/apple-iphone-7-ve-iphone-7-plusi-tanitiyor-iphone-7nin-turkiye-fiyati-ne-olac,R4qAT4Ycm0-5JLS2dCwX7g/nNW70VC8eUGcpGIhn6vWzQ … ",11,10
Spoiler,9-Feb-17,Belediye otobüslerinde ücretsiz internet hizmeti https://goo.gl/d9nWpn  ,2,0
Spoiler,14-Jun-17,Galatasaray'da iki transfer birden! http://bit.ly/2sBleuD  ,8,2
Spoiler,14-Dec-17,Süper bilgisayar Bayern Münih-Beşiktaş maçının skorunu verdi https://sptnkne.ws/gpzR  ,2,0
Spoiler,12-Feb-17,Şampiyonlar Ligi'nde bu hafta TRT'de şifresiz yayınlanacak maç belli oldu. ➤http://bit.ly/2knNybs  ,13,0
Spoiler,22-Apr-16,"Meclis'te yeni dönem http://www.ntv.com.tr/turkiye/mecliste-f-klavye-donemi,cMhh2oodqU--hojxYpLrGQ … ",3,2
Spoiler,22-Mar-17,Ve dün akşamdan itibaren değişti! Whatsapp'ın yeni halini gördünüz mü? http://hry.yt/azh3c  ,40,3
Spoiler,2-Jun-16,Konyaspor'dan Samuel Holmen açıklaması http://bit.ly/1Y46lJv  ,3,0
Spoiler,unknown,İstanbul'da ekmeğe zam geldi https://sptnkne.ws/jfu3  ,12,8
Spoiler,8-Feb-17,"Sakın bunu yapmayın, ölebilirsiniz! https://goo.gl/R8m3pY  ",7,0
Spoiler,22-May-16,"Cenk Tosun: ""Fatih Terim maçtan önce soyunma odasına geldi ve dedi ki..."" http://bit.ly/1sMFPss  ",13,0
Spoiler,4-Sep-16,Manchester City'nin Denayer'i Galatasaray'a göndermeme nedeni ?��� http://bit.ly/2bPiFLY  ,6,2
Spoiler,13-Aug-16,İşte Bikinili #İremDerici! http://goo.gl/lthWAb  ,43,5
Spoiler,5-May-16,#YouTube'a telefondan girenler artık bu bomba özelliği de kullanabilecek! http://bit.ly/23qRCHy  ,25,3
Spoiler,28-Apr-17,Sığınmacı hakkı talebi yüzde 20 arttı https://goo.gl/uvu0ih  ,0,0
Spoiler,29-May-16,Galatasaray'dan Riekerink kararı http://amkspor.sozcu.com.tr/2016/05/29/galatasaray-riekerink-kararini-verdi-495830/ …,11,3
Spoiler,15-May-16,Galatasaray'ın ilk 11'i belli oldu http://www.ntv.com.tr/spor/akhisar-belediyespor-galatasaray-karsilasmasi%2cinGpMuZCYUGPUle4sxFAJw … ,2,0
Spoiler,24-Jul-17,G.Saray'da çılgın rakam! 166 milyon lira... http://hry.yt/rdDFv  ,4,3
Spoiler,13-Feb-17,Galatasaray'da son dakika gelişmesi! http://hry.yt/lgwv2  ,27,3
Spoiler,2-Sep-16,Karşınızda ringleri titreten en seksi boksör! Eldivenleri giydi ve... http://hry.yt/QvSKy  ,26,2
Spoiler,11-Oct-16,İngilizler açıkladı! Şaşırtan Emre Belözoğlu sonucu http://bit.ly/2e2CQEy  ,7,3
Spoiler,31-Aug-16,"SON DAKİKA! İçişleri Bakanı Efkan Ala, görevden ayrıldı! İşte yerine gelen isim...  https://sozcu.tc/d5d01a2 ",14,0
Spoiler,14-Oct-17,Fenerbahçe'den Arda Turan'a servet! http://sabah.im/wPf2UD_sm  ,73,12
Spoiler,23-Mar-17,Dünyanın en nefret edilen 11 ismi açıklandı... O listede Galatasaraylı yıldız futbolcu da var! http://amkspor.sozcu.com.tr/2017/03/23/en-nefret-edilen-11-isim-aciklandi-604771/ … ,6,0
Spoiler,25-Apr-16,Cüneyt Çakır düdük çalacak Dev maç TRT'de http://goo.gl/6JsJ5b  ,37,4
Spoiler,3-Nov-17,İşte Aykut Kocaman'ın yerine düşünülen isimler! http://bit.ly/2hcAGJR  ,13,0
Spoiler,8-Aug-17,İsminin açıklanmasını istemeyen bireysel vergi rekortmenleri olmuştu. Ama Kurumlar Vergisi'nin 1 numarası adını gizlemiş. Hangi şirket acaba ,8,2
Spoiler,30-Mar-17,Coca-Cola'dan Türkiye kararı! http://hry.yt/7S18e ,6,0
Spoiler,5-Dec-16,İşte yeni sigara fiyatları...      http://odatv.com/iste-yeni-sigara-fiyatlari-0512161200.html … ,6,3
Spoiler,29-Apr-17,Büyük şok! esma esad'ın vatandaşlık hakkı... http://sabah.im/uzgdzt_sm  ,0,0
Spoiler,31-Jul-17,"""Spor dünyasındaki ByLock'çular kim?"" (İtirafçı olan Bekir İrtegün isimler verdi) http://www.ntv.com.tr/turkiye/spor-dunyasindaki-bylockcular-kim-bekir-irtegun-isimler-verdi%2cvfYtIXAFeEOKjCf04lpBIw … ",128,14
Spoiler,9-Aug-16,ABD Savcısı Bharara'dan Rıza Sarraf itirazı... http://hbr.tk/uxuK9d  ,3,2
Spoiler,20-Jun-16,"Türkiye nasıl tur atlar? http://www.ntv.com.tr/galeri/euro-2016/turkiye-nasil-tur-atlar-en-iyi-ucuncu-nasil-oluruz,bTLlL48J0EmHGP2kokoZ6w/FVrIkjPrc0GaArnydxmJUg … ",4,0
Spoiler,21-Dec-16,Suikastın ardından İran'dan flaş Türkiye kararı http://amkspor.sozcu.com.tr/2016/12/21/irandan-flas-turkiye-karari-568681/ … ,8,4
Spoiler,20-Sep-16,Denize çıplak giren kamyon şoförü bu cezayı beklemiyordu... http://hry.yt/DVYU8  ,2,3
Spoiler,11-Aug-16,"'Kaçma ihtimalim yok' diyen eski polis, duruşma salonundan koşarak kaçtı http://sol.org.tr/toplum/kacma-ihtimalim-yok-diyen-eski-polis-durusma-salonundan-kosarak-kacti-165368 … ",40,12
Spoiler,5-Jan-16,GS Store’un hasılatını çaldırdı! http://amkspor.sozcu.com.tr/2016/01/05/gs-storeun-hasilatini-caldirdi-462192/ … ,5,6
Spoiler,12-Jan-16,Nazım Hikmet'in şiiriyle göreve başladı http://bit.ly/1PUY5G9  ,5,0
Spoiler,28-Oct-16,Liselerde yeni dönem! Sınavlarda... http://bit.ly/2eip94O  ,3,2
Spoiler,20-Dec-16,Başkanlık teklifi görüşmeleri başladı! Çok sayıda milletvekili ayakta kalınca... http://buff.ly/2ibhlDv  ,2,0
Spoiler,22-Oct-16,Ebru Şallı'dan Cem Yılmaz iddiasına yanıt http://bit.ly/2dvPvnW  ,2,0
Spoiler,12-Jun-16,"iPhone 7'nin fiyatı belli oldu http://t24.com.tr/haber/iphone-7nin-fiyati-belli-oldu,346998 … ",14,2
Spoiler,19-Jan-16,"İstanbul, Ankara ve Eskişehir rekor kırdı! Tam tamına yüzde 88... http://bit.ly/1V5M3eG ",2,0
Spoiler,2-May-16,SON DAKİKA! Şampiyon... ,80,11
Spoiler,28-Oct-16,Şehrin iki ucunda saat farkı olacak! http://bit.ly/2eiAzWc  ,4,6
Spoiler,11-Nov-16,Trabzonspor kaç tane forma sattı?,12,0
Spoiler,8-Jan-16,Genelkurmay açıkladı... Hasan Karakaya ile ilgili gerçek ortaya çıktı! http://bit.ly/22PjyHK  ,4,3
Spoiler,8-Aug-17,İşte Fenerbahçe'nin yeni golcüsü! http://www.dha.com.tr/spor/iste-fenerbahcenin-yeni-golcusu/haber-1540222 … ,4,0
Spoiler,unknown,"Zekanız ortalamanın üzerinde mi? (Testin tamamı doğru cevaplayabilenler toplumun yüzde birlik kesimini oluşturuyor) https://www.ntv.com.tr/galeri/teknoloji/zekaniz-ortalamanin-uzerinde-mi-testin-tamami-dogru-cevaplayabilenler-toplumun,ZypKrXKAJ0SD48q4h-c6dg … ",229,15
Spoiler,30-Mar-17,Dünya devinden yeni marka!  http://hry.yt/tNfnj  ,2,0
Spoiler,22-Jul-17,Atletico Madrid'den Süper Lig'e!.. Bernard 1 yıllığına kiralandı http://fotomac.im/KhBG7n  ,7,0
Spoiler,unknown,Enflasyon verisi açıklandı,8,2
Spoiler,16-Jan-16,Zamlı ekmek fiyatları ne kadar olacak? http://bit.ly/1J8Rdpu  ,4,0
Spoiler,3-Nov-16,Ertem Şener skandal paylaşım nedeniyle Fenerbahçe'den özür diledi http://www.yenisafak.com/spor/ertem-sener-skandal-paylasimi-nedeniyle-fenerbahceden-ozur-diledi-2558152 … ,7,0
Spoiler,11-Aug-17,SON DAKİKA,69,7
Spoiler,24-Sep-16,Sosyal medyada tartışma konusu olan Sneijder'in kullandığı köşe vuruşu... Top çizgiye değdi mi? http://bit.ly/2d7JfOk  ,28,4
Spoiler,11-Aug-16,?���?��� Solüsyon taktiği ile Kayseriliyi dolandırdılar http://bit.ly/2bjhfby  ,5,0
Spoiler,24-May-16,MHP Genel Merkezi kurultay için 2 tarih verdi http://sptnkne.ws/bt2R  ,2,0
Spoiler,unknown,Bedelli askerlik için yeni açıklama http://bsn.ht/zJ2QK9  ,6,2
Spoiler,28-Aug-16,O şarkıyla oynadılar http://hbr.tk/iqA0OI  ,20,7
Spoiler,11-Jul-16,Adriana Lima iki yıldız futbolcuyla tatile çıktı http://buff.ly/29SLwjA  ,3,0
Spoiler,4-May-16,Polisler bile şoke oldu http://hbr.tk/gdhx2L  ,5,3
Spoiler,9-Jun-16,Gruptan çıkarsak rakibimiz kim olacak? İşte cevabı... http://amkspor.sozcu.com.tr/euro2016/grup-d/%EF%BB%BF%EF%BB%BFturkiye-gruptan-cikarsa-rakip-galler-turkiye-gruptan-nasil-cikar/ … ,1,0
Spoiler,17-Nov-16,Motorine zam http://bit.ly/2g1DcxJ  ,118,36
Spoiler,22-Jun-16,İşte Serdar Aziz'in yeni takımı! Resmen açıklandı... http://hry.yt/pXJCn  ,2,0
Spoiler,6-Feb-16,Galatasaray'da ince hesap! http://sabah.im/eqFlCL  ,5,2
Spoiler,29-Apr-16,Galatasaray’da temizlik zamanı... http://bit.ly/1NZ876J  ,5,0
Spoiler,6-Feb-16,"Kadınlardan 23, erkeklerden 28 yıl çalıyor http://www.cnnturk.com/saglik/sigara-kadin-omrunu-23-yil-erkek-omrunu-28-yil-kisaltiyor … ",6,0
Spoiler,10-Jan-16,DİKKAT! Okul tatili iptal edildi!,2,0
Spoiler,7-Apr-16,"İnönü'yü kapattı, Vodafone Arena'yı açıyor! http://bit.ly/1q9FpKB  ",8,0
