source,created_at,full_text,favorite_count,retweet_count
Diken,27-Aug-18,"Hollanda’da boş kalan kiliseler satışta: Üzgünüm, artık insanlar tanrıya inanmıyor http://www.diken.com.tr/hollandada-bos-kalan-kiliseler-satista-uzgunum-artik-insanlar-tanriya-inanmiyor/ …",481,180
Diken,19-Sep-18,Kılıçdaroğlu 24 Haziran gecesi için konuştu: İyi sınav veremedik http://www.diken.com.tr/kilicdaroglu-24-haziran-gecesi-icin-konustu-iyi-sinav-veremedik/ …,12,6
Diken,6-Jul,OECD raporu: Türkiye işsizlik oranında dünyanın en kötüleri arasında http://www.diken.com.tr/oecd-raporu-turkiye-issizlik-oraninda-dunyanin-en-kotuleri-arasinda/ …,48,44
Diken,1-Aug,"CHP’li Böke uyardı: Vergiler artacak, stagflasyon kapıda http://www.diken.com.tr/chpli-boke-uyardi-vergiler-artacak-stagflasyon-kapida/ …",23,15
Diken,6-Sep,Eski bina ‘bedelsiz’: Sağlık Bakanlığı aylık 2.5 milyon lira bedelle kiraya çıktı http://www.diken.com.tr/eski-bina-bedelsiz-saglik-bakanligi-aylik-2-5-milyon-lira-bedelle-kiraya-cikti/ …,11,8
Diken,17-Sep-18,İsrail ve Türkiye gizlice görüşüyormuş: Ay sonu karşılıklı büyükelçi atanabilir http://www.diken.com.tr/israil-ve-turkiye-gizlice-gorusuyormus-ay-sonu-karsilikli-buyukelci-atanabilir/ …,18,9
Diken,24-Aug-18,"Türkiye’nin AVM raporu: 411’i faal, İstanbul’da 18’i inşaat halinde",11,6
Diken,4-Dec-17,Sarraf'ı beklerken: Bugüne dek neler söyledi? İkinci gün: Sarraf bu kez Erdoğan’ı ‘andı’: İran işi için bizzat onay verip talimat gönderdi http://www.diken.com.tr/sarraf-bu-kez-erdogani-andi-bizzat-onay-verip-talimat-gonderdi/ …,25,21
Diken,16-Aug-18,"İdeolojileri bir yana bırakalım! Neden, biz ‘masa’ mıyız? MURAT SEVİNÇ yazdı http://www.diken.com.tr/ideolojileri-bir-yana-birakalim-neden-biz-masa-miyiz/ …",17,10
Diken,11-May-18,İYİ Parti’den iddia: Adil Öksüz seçime 15 gün kala getirilip iftira attırılacak http://www.diken.com.tr/iyi-partiden-iddia-adil-oksuz-secime-15-gun-kala-getirilip-iftira-attirilacak/ …,270,179
Diken,14-May-18,"TRT’nin adaleti: ‘Cumhur’a 37 saat, İYİ Parti’ye 9, SP ve HDP’ye ‘0’ dakika http://www.diken.com.tr/trtnin-adaleti-cumhura-37-saat-iyi-partiye-9-sp-ve-hdpye-0-dakika/ …",37,31
Diken,26-Aug-18,DHA: Polis hedef gözeterek muhabirimize gazlı mermi sıktı http://www.diken.com.tr/dha-polis-hedef-gozeterek-muhabirimize-gazli-mermi-sikti/ …,20,11
Diken,25-Aug-18,Soylu’nun emriyle: ‘Cumartesi Anneleri’nin eylemine ters kelepçeli gözaltı http://www.diken.com.tr/soylunun-emriyle-cumartesi-annelerinin-eylemine-ters-kelepceli-gozalti/ …,41,19
Diken,25-Sep-18,İran’ın dini lideri Hamaney: Saldırganların finansmanı Suudi Arabistan ve BAE’den http://www.diken.com.tr/iranin-dini-lideri-hamaney-saldirganlarin-finansmani-suudi-arabistan-ve-baeden/ …,8,8
Diken,24-Dec-18,Benzin ve motorinde indirim http://www.diken.com.tr/benzin-ve-motorinde-indirim/ …,4,2
Diken,18-May-18,Yatağan cehennemine hoş geldiniz: 48 köy haritadan silinecek DOĞU EROĞLU'nun haberi   http://www.diken.com.tr/yatagan-cehennemine-hos-geldiniz-48-koy-haritadan-silinecek/ …,21,40
Diken,3-Jul,Özgen Acar: Soylu’nun yakın geçmişte söylediklerini anımsarsak soyluluğunu daha iyi anlarız! http://www.diken.com.tr/ozgen-acar-soylunun-yakin-gecmiste-soylediklerini-animsarsak-soylulugunu-daha-iyi-anlariz/ …,19,10
Diken,13-Jul-18,Şair Küçük İskender’e ‘son sözüm’ dedi: Gücü yetenler şiire iltica etsin http://www.diken.com.tr/sair-kucuk-iskendere-son-sozum-dedi-gucu-yetenler-siire-iltica-etsin/ …,61,13
Diken,5-Dec-17,"Canlı Blog | Sarraf çarpraz sorguda: Avukat: ""Size yıllarca hapis yatma cezasıyla karşı karşıya bulunduğunuzu söylediler değil mi?"" Sarraf: “Evet efendim, doğrudur” http://www.diken.com.tr/canli-blog-sarraf-hakim-karsisinda/ …",13,6
Diken,5-Dec-17,"Canlı Blog | Sarraf çarpraz sorguda Avukat, bazı tapeler dinleteceğini söyledi http://www.diken.com.tr/canli-blog-sarraf-hakim-karsisinda/ …",12,5
Diken,14-Sep-18,Arka arkaya: Trump’ın eski kampanya direktörü de ‘itirafçı’ oldu http://www.diken.com.tr/arka-arkaya-trumpin-eski-kampanya-direktoru-de-itirafci-oldu/ …,14,10
Diken,3-Jul,İstanbul’da öğrenci evi ve yurtlarda ‘örgütleme’ yapan Kaide sanıklarında İHH bağlantısı @DoguEroglu'nun haberi http://www.diken.com.tr/istanbulda-ogrenci-evi-ve-yurtlarda-orgutleme-yapan-kaide-saniklarinda-ihh-baglantisi/ …,15,14
Diken,18-Oct-18,MHP’li Enginyurt: ‘Lan’ demedim ‘la’ dedim http://www.diken.com.tr/mhpli-enginyurt-lan-demedim-la-dedim/ …,27,5
Diken,5-May,Cumhurbaşkanı adayı İnce’nin ilk ziyareti köyüne: Garibanın hakkını yedirmeyeceğiz http://www.diken.com.tr/cumhurbaskani-adayi-incenin-ilk-ziyareti-koyune-garibanin-hakkini-yedirmeyecegiz/ …,111,17
Diken,16-Jul-18,‘İcraatın içinden’: Erdoğan her ay TRT’de yarım saatlik program yapacak http://www.diken.com.tr/icraatin-icinden-erdogan-her-ay-trtde-yarim-saatlik-program-yapacak/ …,17,11
Diken,24-Dec-18,Fuat Bol: ABD savaşacak tarafları silahlandırdı ve kenara çekilip; ‘ateş!’ diyecek http://www.diken.com.tr/fuat-bol-abd-savasacak-taraflari-silahlandirdi-ve-kenara-cekilip-ates-diyecek/ …,20,10
Diken,24-Oct-18,İnce’ye göre ‘İstanbul kazanılabilir’: Önce partinin ayağa kalkması lazım http://www.diken.com.tr/inceye-gore-istanbul-kazanilabilir-once-partinin-ayaga-kalkmasi-lazim/ …,38,4
Diken,4-May,Canlı Yayın | İnce kürsüde: Bu ülkeyi soyanlarla sonuna kadar mücadele edeceğiz http://www.diken.com.tr/canli-yayin-ince-kursude-askere-gitsek-ben-cavus-olurdum-erdogan-onbasi-olurdu/ …,57,9
Diken,11-Aug-18,Ah o gemide ben de olsaydım… MURAT SEVİNÇ yazdı,51,16
Diken,7-Sep,"1 Ekim’den itibaren: Müze, ören yerleri ve ‘Müze Kart’a yüzde 50’ye yakın zam http://www.diken.com.tr/1-ekimden-itibaren-muze-oren-yerleri-ve-muze-karta-yuzde-50ye-yakin-zam/ …",33,26
Diken,8-Dec-17,Interpol devrede: Macaristan’da ‘kalan’ 11 kişilik halk oyunları ekibi ‘aranıyor’ http://www.diken.com.tr/interpol-devrede-macaristanda-kalan-11-kisilik-halk-oyunlari-ekibi-araniyor/ …,11,14
Diken,24-May-18,"FT: Türk bir yetkili, ‘Erdoğan'ın danışmanları, bir grup gerizekalı ve dalkavuktan oluşuyor’ dedi  http://www.diken.com.tr/ftden-faiz-yorumu-piyasalar-erdoganin-hapse-attigi-bahtsiz-gazeteciler-gibi-degildir/ …",136,44
Diken,27-Oct-18,"Geçiş garantileri vardı: Üçüncü köprü, Osman Gazi ve Avrasya’nın verileri ‘sır’ http://www.diken.com.tr/gecis-garantileri-vardi-ucuncu-kopru-osman-gazi-ve-avrasyanin-verileri-yayinlanmadi/ …",24,21
Diken,10-Jul-18,Albayrak’ın gazeteci dayanışmasına da tahammülü yok: TGS ve RSF paylaşımlarına erişim engeli http://www.diken.com.tr/albayrakin-gazeteci-dayanismasina-da-tahammulu-yok-tgs-ve-rsf-paylasimlarina-erisim-engeli/ …,29,21
Diken,11-May-18,"Akşener’den ekonomiyle yüklendiği Erdoğan’a: Sıkıldık, gerçekten bıktık http://www.diken.com.tr/aksenerden-ekonomiyle-yuklendigi-erdogana-sikildik-gercekten-biktik/ …",91,22
Diken,2-Sep,"İstanbul’da şarbon paniği: 48 kişi hastaneye çağrıldı, altı kişide şarbon görüldü http://www.diken.com.tr/istanbulda-sarbon-panigi-48-kisi-hastaneye-cagrildi-alti-kiside-sarbon-goruldu/ …",30,23
Diken,24-Sep-18,ABD’li bakan: Brunson bu ay serbest bırakılabilir http://www.diken.com.tr/abdli-bakan-brunson-bu-ay-serbest-birakilabilir/ …,17,9
Diken,28-Aug-18,Kadri Gürsel: ABD Başkanı Donald Trump ‘yapay zekalı’ bir adam http://www.diken.com.tr/kadri-gursel-abd-baskani-donald-trump-yapay-zekali-bir-adam/ …,20,6
Diken,2-Oct,Et ve Süt Kurumu’ndan ihale: 300 TIR lop et ithal edilecek http://www.diken.com.tr/et-ve-sut-kurumundan-ihale-300-tir-lop-et-ithal-edilecek/ …,35,29
Diken,10-Jul-18,Erdoğan yemin ederken: Babacan ve Davutoğlu eşleriyle Ermenek’i ziyaret etti http://www.diken.com.tr/erdogan-yemin-ederken-babacan-ve-davutoglu-esleriyle-ermeneki-ziyaret-etti/ …,23,4
Diken,28-Oct-18,"Emre Kongar: Cumhuriyet’in kurduğu, Demokratik ve Laik Sosyal Hukuk Devleti rafa kaldırılamaz http://www.diken.com.tr/emre-kongar-cumhuriyetin-kurdugu-demokratik-ve-laik-sosyal-hukukdevleti-rafa-kaldirilamaz/ … …",34,7
Diken,16-May-18,"Telegraph’a göre Erdoğan, ‘İngiltere’nin ulusal çıkarları’na uygun http://www.diken.com.tr/telegrapha-gore-erdogan-ingilterenin-ulusal-cikarlarina-uygun/ …",40,42
Diken,27-Aug-18,"‘Yeşillenmeye hazırlanan’ Kanada: Bir yılda 5,7 milyarlık kenevir satışı http://www.diken.com.tr/yesillenmeye-hazirlanan-kanada-bir-yilda-57-milyarlik-kenevir-satisi/ …",27,5
Diken,9-Sep,Ankara'da otobüs durağında saldırı: ‘Şeytanım’ deyip iki kişiyi öldürdü,16,9
Diken,28-Jul-18,Diken gazetecilerin en düzenli takip ettiği ikinci haber sitesi https://dkn.fm/2uYJ5Ee,67,21
Diken,7-Jul,Aslan sergilenen nargile kafenin izni iptal edildi http://www.diken.com.tr/aslan-sergilenen-nargile-kafenin-izni-iptal-edildi/ …,77,13
Diken,19-Oct-18,Milli eğitimin okullara dağıttığı dergi: Latin harflerine geçiş doğru değil; enkaz bıraktı http://www.diken.com.tr/milli-egitimin-okullara-dagittigi-dergi-latin-harflerine-gecis-dogru-degil-enkaz-birakti/ …,19,19
Diken,14-Aug-18,Edirne’deki sınır ihlali: İki Yunan askerine tahliye kararı http://www.diken.com.tr/edirnedeki-sinir-ihlali-iki-yunan-askerine-tahliye-karari/ …,26,18
Diken,13-Sep-18,Yurttan sel ve dolu manzaraları http://www.diken.com.tr/yurttan-sel-ve-dolu-manzaralari/ …,20,8
Diken,9-Dec-17,‘Arev’in çilesi’ sona erdi: HDP ve ESP yöneticisi anne-babaya tahliye http://www.diken.com.tr/arevin-cilesi-sona-erdi-hdp-ve-esp-yoneticisi-anne-babaya-tahliye/ …,24,5
Diken,10-Aug-18,"Erdoğan: Hiç kimsenin gözü kur tablosunda faiz tablosunda olmasın, herkesin daha ileri bakmasını, büyük fotoğrafa bakmasını özellikle istiyorum http://www.diken.com.tr/erdogan-dolar-artisina-cikisti-dolar-molar-bizim-yollarimizi-kesmez/ …",32,10
Diken,24-Jul-18,"Mektupla ortaya çıktı: Babası, eniştesi ve kuzeninin cinsel istismarına maruz kaldı http://www.diken.com.tr/mektupla-ortaya-cikti-babasi-enistesi-ve-kuzeninin-cinsel-istismarina-maruz-kaldi/ …",16,15
Diken,23-May-18,"Karar bozulmadı: İstiklal’de üstüne cam düşen öğrenciye 2,2 milyon lira tazminat http://www.diken.com.tr/karar-bozulmadi-istiklal-caddesinde-uzerine-250-kiloluk-cam-dusen-ogrenciye-2-milyon-231-bin-lira-tazminat/ …",31,9
Diken,15-May-18,Kadri Gürsel: HDP üç yıl sonra yine anahtar http://www.diken.com.tr/kadri-gursel-hdp-uc-yil-sonra-yine-anahtar/ … …,34,11
Diken,13-Sep-18,Tutukluluğa devam: ‘Atatürk’e hakaret’ten tutuklanan kadının tahliye talebine ret http://www.diken.com.tr/tutukluluga-devam-ataturke-hakaretten-tutuklanan-kadinin-tahliye-talebine-ret/ …,69,5
Diken,15-Aug-18,"Sıra Validebağ Korusu’na geldi: ‘Millet bahçesi’ planlanıyor, top kurulda http://www.diken.com.tr/sira-validebag-korusuna-geldi-millet-bahcesi-planlaniyor-top-kurulda/ …",44,55
Diken,25-Sep-18,Kocaeli’deki intiharı haberleştiren gazeteci adli kontrolle serbest http://www.diken.com.tr/kocaelideki-intihari-haberlestiren-gazeteci-adli-kontrolle-serbest/ …,13,6
Diken,22-Sep-18,Savcı ceza istemedi: Eşini öldürmekten yargılanan kadına bir yıl sekiz ay ve tahliye http://www.diken.com.tr/savci-ceza-istemedi-esini-oldurmekten-yargilanan-kadina-bir-yil-sekiz-ay-ve-tahliye/ …,27,7
Diken,21-Jul-18,"Bir Silivri hikayesi: Sanem Altan, cezaevindeki babası Ahmet Altan’ı ziyaret etti http://www.diken.com.tr/bir-silivri-hikayesi-sanem-altan-cezaevindeki-babasi-ahmet-altani-ziyaret-etti/ …",33,4
Diken,25-Jul-18,Trump’ın talebinin ardından: ABD’li rahip Brunson ev hapsine alındı http://www.diken.com.tr/trumpin-talebinin-ardindan-abdli-rahip-brunson-ev-hapsine-alindi/ …,22,23
Diken,15-Aug-18,İtalya’da otoyol köprüsü çöktü: En az 35 kişi hayatını kaybetti http://www.diken.com.tr/italyada-otoyol-koprusu-coktu-en-az-22-kisi-hayatini-kaybetti/ …,6,6
Diken,21-May-18,Liste dışı kalan Balbay ve Sağlar’dan “CHP için çalışmaya devam’ mesajı http://www.diken.com.tr/liste-disi-kalan-balbay-ve-saglardan-chp-icin-calismaya-devam-mesaji/ …,65,13
Diken,26-Oct-18,X ve Y anlattı: Müzik endüstrisindeki her şey parayla manipüle ediliyor Müjde Yazıcı'nın söyleşisi http://www.diken.com.tr/x-ve-y-anlatti-youtube-sahteciligi-artik-sektor-haline-geldi/ …,17,9
Diken,28-Aug-18,Şemdinli’de askeri araç devrildi: İki asker hayatını kaybetti http://www.diken.com.tr/semdinlide-askeri-arac-devrildi-iki-asker-hayatini-kaybetti/ …,6,4
Diken,12-Sep-18,Yine Metro Turizm: 15 yaşındaki kız çocuğunu taciz eden muavin dinlenme tesisinde indirildi http://www.diken.com.tr/yine-metro-turizm-15-yasindaki-kiz-cocugunu-taciz-eden-muavin-dinlenme-tesisinde-indirildi/ …,23,45
Diken,1-Dec-17,"Canlı Blog | Sarraf konuşuyor: ""Süleyman beye ne zaman selam versem hep borçlu çıkıyordum. Happani’ye bir belgeye bir imza fotoşoplamasını söyledim ki Aslan'a daha fazla rüşvet vermek zorunda kalmasın."" http://www.diken.com.tr/sarraf-ucuncu-kez-hakim-karsisinda/ …",72,58
Diken,28-May-18,Eski AKP’li Can anlattı: CHP koalisyon için ‘1921 Anayasası’nı esas alalım’ dedi http://www.diken.com.tr/eski-akpli-can-anlatti-chp-koalisyon-icin-1921-anayasasini-esas-alalim-dedi/ …,10,7
Diken,10-Aug-18,"Albayrak’tan ‘yeni ekonomi modeli’: Para politikalarının tam bağımsızlığı sağlanacak, Merkez Bankası’nın bağımsızlığı kritik esastır http://www.diken.com.tr/albayraktan-yeni-ekonomi-modeli-tablo-makro-gostergelere-gore-makul-degil/ …",9,4
Diken,5-Oct,‘Dolandırıcılık’tan dava: Taksici ‘Yolu şaşırdım’ deyip yedi katı ücret almış http://www.diken.com.tr/dolandiriciliktan-dava-taksici-yolu-sasirdim-deyip-10-kilometre-icin-213-lira-almis/ …,23,10
Diken,18-Aug-18,İnce’den ‘durum tespiti’: Muhalefetle iktidarın birbirinden beslendiği kısır döngü http://www.diken.com.tr/inceden-durum-tespiti-muhalefetle-iktidarin-birbirinden-beslendigi-kisir-dongu/ …,18,6
Diken,27-Oct-18,İki askerin hayatını kaybetmesi sonrası Twitter’da tepki: #Donuyoruz http://www.diken.com.tr/iki-askerin-hayatini-kaybetmesi-sonrasi-twitterda-tepki-donuyoruz/ …,33,14
Diken,24-Dec-18,"Bursa’da ‘FETÖ’ operasyonu: ’19 sarı, dokuz kırmızı yelek ele geçirildi’ http://www.diken.com.tr/bursada-feto-operasyonu-19-sari-dokuz-kirmizi-yelek-ele-gecirildi/ …",35,22
Diken,8-Aug,"Kur etkisi: İngiltere’den rezervasyonlar yüzde 63 arttı, Antalya Mallorca’yı geçti http://www.diken.com.tr/kur-etkisi-ingiltereden-rezervasyonlar-yuzde-63-artti-antalya-mallorcayi-gecti/ …",30,3
Diken,29-Sep-18,Destek ve protestolar eşliğinde: Erdoğan’ın katılımıyla Köln’de cami açıldı http://www.diken.com.tr/destek-ve-protestolar-esliginde-erdoganin-katilimiyla-kolnde-cami-acildi/ …,11,5
Diken,7-May,İYİ Partililere saldıranlardan sekizi yakalandı http://www.diken.com.tr/iyi-partililere-saldiranlardan-sekizi-yakalandi/ …,23,6
Diken,15-Aug-18,ABD’li üst düzey yetkili: ‘Brunson yaptırımları’ THY’yi de kapsayabilir http://www.diken.com.tr/abdli-ust-duzey-yetkili-brunson-yaptirimlari-thyyi-de-kapsayabilir/ …,15,5
Diken,7-Dec-17,"Canlı Blog | Soru: ""Federal cezaevinden neden çıkarıldınız?"" Sarraf: ""Cezaevinde biri bana bıçak çekti ve öldürmeye çalıştı. İşbirliği yaptığım için bana saldırdı ve beni öldürmek için talimat aldı."" http://www.diken.com.tr/canli-blog-sarraf-capraz-sorguda-2/ …",26,27
Diken,7-Sep,"Bitlis’te şarbon vakası: 100’den fazla hayvan öldü, ilçe karantinada http://www.diken.com.tr/bitliste-sarbon-vakasi-81-hayvan-oldu-ilce-karantinada/ …",207,215
Diken,6-Oct,Kılıçdaroğlu’ndan ‘Çok paralar aldım’ diyen Erdoğan’a: Açtığın bütün davaları kazandım http://www.diken.com.tr/kilicdaroglundan-cok-paralar-aldim-diyen-erdogana-actigin-butun-davalari-kazandim/ …,63,20
Diken,17-Aug-18,Murat Muratoğlu: Koskoca ülke ekonomisini elin Arap Emiri kurtarmaya çalışıyor http://www.diken.com.tr/murat-muratoglu-koskoca-ulke-ekonomisini-elin-arap-emiri-kurtarmaya-calisiyor/ …,29,13
Diken,13-Oct-18,"16 ders kitabı incelendi: Siyasal İslamcı müfredata geçilmiş, şehitlik vurgusu çok http://www.diken.com.tr/16-ders-kitabi-incelendi-siyasal-islamci-mufredata-gecilmis-sehitlik-vurgusu-dikkat-cekiyor/ …",76,43
Diken,23-Jul-18,Kayıp Evrim’in anne-babası tutuklanma istemiyle mahkemeye sevk edildi http://www.diken.com.tr/kayip-evrimin-anne-babasi-tutuklanma-istemiyle-mahkemeye-sevk-edildi/ …,13,8
Diken,4-May,Oktay Vural dahil: Erdoğan’ın adaylık imzasında MHP’de beş ‘fire’ http://www.diken.com.tr/oktay-vural-dahil-erdoganin-adaylik-imzasinda-mhpde-bes-fire/ …,91,36
Diken,17-Aug-18,"Fırıncılar ‘devletin yanında’: Dolarla ekmek girdisi yüzde 40 arttı, zam yok http://www.diken.com.tr/firincilar-devletin-yaninda-dolarla-ekmek-girdisi-yuzde-40-artti-zam-yok/ …",9,3
Diken,4-Dec-17,"Sarraf, Dubai’ye yerleşme imkanlarını araştırmış, ailesi ise çoktan İran’a geçmiş http://www.diken.com.tr/sarraf-dubaiye-yerlesme-imkanlarini-arastirmis-ailesi-ise-coktan-irana-gecmis/ …",7,6
Diken,15-Aug-18,"Selin Sayek Böke: Yaşadığımızın ismini koyalım, kriz http://www.diken.com.tr/selin-sayek-boke-yasadigimizin-ismini-koyalim-kriz/ …",19,6
Diken,11-Sep-18,Moody’s en sağlıklı yedi şirketi açıkladı: ‘En savunmasız’ Doğuş ve Yaşar Holding http://www.diken.com.tr/moodys-en-saglikli-yedi-sirketi-acikladi-en-savunmasiz-dogus-ve-yasar-holding/ …,10,6
Diken,25-Oct-18,İktisat profesörü ekim enflasyonuna dikkat çekti: Hükümet manipüle edecek http://www.diken.com.tr/iktisat-profesoru-ekim-enflasyonuna-dikkat-cekti-hukumet-manipule-edecek/ …,29,10
Diken,27-Sep-18,‘Sıranın gelmesinden korkuyorum’ demişti: Silikozis hastası işçi hayatını kaybetti http://www.diken.com.tr/siranin-gelmesinden-korkuyorum-demisti-silikozis-hastasi-isci-hayatini-kaybetti/ …,16,9
Diken,7-Oct,‘Atatürk en büyük şeytan’ diyen öğretmen: İki müfettiş inceliyor http://www.diken.com.tr/ataturk-en-buyuk-seytan-diyen-ogretmen-iki-mufettis-inceliyor/ …,21,5
Diken,8-Aug,"CHP’li başkan, Albayrak’ın çağrısına uydu: Makam aracını kendi cebinden ödüyor http://www.diken.com.tr/chpli-baskan-albayrakin-cagrisina-uydu-makam-aracini-kendi-cebinden-oduyor/ …",34,7
Diken,1-Oct,McKinsey mi planladı: Uzmana göre İşsizlik Fonu kamu bankalarına aktarılmış olabilir http://www.diken.com.tr/mckinsey-mi-planladi-uzmana-gore-issizlik-fonu-kamu-bankalarina-aktarilmis-olabilir/ …,19,14
Diken,27-Jul-18,"AKP, HDP’li Şık’a ‘hakaret’ ve ‘iftira’ davası açtı: 100 bin lira tazminat istiyorlar http://www.diken.com.tr/akp-hdpli-sika-hakaret-ve-iftira-davasi-acti-100-bin-lira-tazminat-istiyorlar/ …",15,0
Diken,3-Jul,Enflasyondaki patlama: Şimşek’e göre dış kaynakla yumuşak iniş mümkün http://www.diken.com.tr/enflasyondaki-patlama-simseke-gore-dis-kaynakla-yumusak-inis-mumkun/ …,37,13
Diken,9-Oct,"Enflasyon programına destek: Carrefour, BİM, Şok, Migros ve Metro’dan indirim http://www.diken.com.tr/enflasyon-programina-destek-carrefour-bim-sok-migros-ve-metrodan-indirim/ …",39,11
Diken,29-Jul-18,82 yaşındaki Topal’ın ölümü: Olaya karışan hekim de açığa alındı http://www.diken.com.tr/82-yasindaki-topalin-olumu-olaya-karisan-hekim-de-aciga-alindi/ …,26,8
Diken,1-Aug,"Sıra doğalgaza geldi: Konutlarda yüzde 9, büyük işletmelerde yüzde 14 zam http://www.diken.com.tr/sira-dogalgaza-geldi-konutlarda-yuzde-9-buyuk-isletmelerde-yuzde-14-zam/ …",25,10
Diken,24-May-18,ABD mahkemesi: Trump’ın Twitter’da kullanıcıları engellemesi anayasaya aykırı http://www.diken.com.tr/abd-mahkemesi-trumpin-twitterda-kullanicilari-engellemesi-anayasaya-aykiri/ …,56,26
Diken,1-Oct,"CHP'li Öztrak'tan, Derviş'le ilişkisini sorgulayan Bahçeli'ye: Beni atayan kararnamenin altında kendi imzası var   http://www.diken.com.tr/chp-ve-mhpnin-kemal-dervis-polemigi-beceriksizligini-burokrata-yikamaz/ …",22,8
